"depth","best.age","min.age","max.age"
45,1809,1693,1925
65,2618,2451,2786
90,3630,3398,3863
110,4439,4155,4723
130,5249,4914,5586
155,6261,5860,6661
175,7070,6618,7523
195,7879,7376,8384
217,8770,8209,9331
233,9417,8815,10020
239,9660,9043,10279
251,10145,9498,10796
255,10247,9618,10878
256.5,10285,9663,10908
259,10348,9739,10961
262,10424,9830,11024
272,10677,10128,11231
276,10778,10246,11315
295,11259,10799,11720
315,11765,11366,12162
335,12271,11913,12626
354,12751,12406,13091
363,12979,12632,13329
375,13283,12921,13656
379,13384,13016,13768
383,13485,13111,13883
390.5,NA,NA,NA
400,NA,NA,NA
