"depth","best.age","min.age","max.age"
527,34,-54,120
565,3661,3534,3785
585,5570,5385,5745
605,6969,6766,7165
625,7857,7646,8071
645,8745,8482,9022
670,9855,9465,10230
685,10521,10045,10981
705,11409,10825,11972
725,12618,12148,13053
745,13826,13440,14210
767,15155,14739,15543
807,17572,16977,18062
853,22834,22056,23659
919,NA,NA,NA
