"sample.depths","sample.ages","Carya","Asteraceae.undiff.","Cyperaceae","Cyrilla.racemiflora","Fabaceae.undiff.","Quercus","Rhizophora","Alnus","Myrica","Pinus","Amaranthaceae","Poaceae","Euphorbiaceae","Avicennia","Conocarpus","Schinus","Casuarina","cf..Acanthaceae","Betula","Ericaceae","Ilex","Ambrosia","Bumelia","Apiaceae","Hippocratea","Ostrya.Carpinus","Liquidambar","Polygonaceae","Sophora","Acer","Bursera.simaruba","Fraxinus","Cupressaceae.Taxaceae","Celtis","Salix","Ulmus","Meliaceae","Liliaceae","Juglans"
1.5,-35,0.0789473684210526,0.0701754385964912,0.0087719298245614,0.0087719298245614,0.0526315789473684,0.0964912280701754,0.131578947368421,0.0175438596491228,0.0175438596491228,0.245614035087719,0.087719298245614,0.0087719298245614,0.043859649122807,0.0263157894736842,0.043859649122807,0.0087719298245614,0.043859649122807,0.0087719298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,-29,0.0518518518518519,0.0666666666666667,0.0444444444444444,0,0.0148148148148148,0.133333333333333,0.162962962962963,0,0.0148148148148148,0.185185185185185,0.0592592592592593,0.0296296296296296,0.0222222222222222,0.037037037037037,0.0222222222222222,0,0.0814814814814815,0.0148148148148148,0.0148148148148148,0.00740740740740741,0.00740740740740741,0.0296296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,-23,0.099290780141844,0.0638297872340425,0.00709219858156028,0.00709219858156028,0.0425531914893617,0.113475177304965,0.0921985815602837,0.0283687943262411,0.00709219858156028,0.226950354609929,0.0780141843971631,0,0.0141843971631206,0.0141843971631206,0.0354609929078014,0,0.049645390070922,0.0212765957446809,0.00709219858156028,0,0.00709219858156028,0.0638297872340425,0.00709219858156028,0.00709219858156028,0.00709219858156028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.5,-16,0.0258620689655172,0.0775862068965517,0.0258620689655172,0.0517241379310345,0.0172413793103448,0.0603448275862069,0.0344827586206897,0.0258620689655172,0.0258620689655172,0.344827586206897,0.0948275862068965,0.00862068965517241,0.0172413793103448,0,0.00862068965517241,0,0.0862068965517241,0,0.0344827586206897,0,0.00862068965517241,0.0344827586206897,0,0,0.00862068965517241,0.00862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,-10,0.158536585365854,0.0365853658536585,0.0121951219512195,0.024390243902439,0.0365853658536585,0.103658536585366,0.0853658536585366,0.024390243902439,0.00609756097560976,0.170731707317073,0.0548780487804878,0.0121951219512195,0.0548780487804878,0.0182926829268293,0.0426829268292683,0.0121951219512195,0.0365853658536585,0.00609756097560976,0.0121951219512195,0,0,0.0121951219512195,0.00609756097560976,0,0,0,0.00609756097560976,0.00609756097560976,0.0609756097560976,0,0,0,0,0,0,0,0,0,0
6.5,-5,0.043010752688172,0.032258064516129,0.021505376344086,0,0.0752688172043011,0.0752688172043011,0.150537634408602,0.010752688172043,0.010752688172043,0.225806451612903,0.0967741935483871,0.032258064516129,0.0537634408602151,0.010752688172043,0.010752688172043,0,0.0537634408602151,0,0.0537634408602151,0,0.010752688172043,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,0,0.112068965517241,0.0431034482758621,0.0258620689655172,0.0517241379310345,0.0948275862068965,0.0862068965517241,0.0689655172413793,0.0172413793103448,0,0.155172413793103,0.0775862068965517,0.0431034482758621,0.0258620689655172,0,0.0517241379310345,0.00862068965517241,0.0517241379310345,0.0172413793103448,0.0172413793103448,0,0.00862068965517241,0.0258620689655172,0,0,0,0,0,0,0,0.00862068965517241,0.00862068965517241,0,0,0,0,0,0,0,0
8.5,5,0.102362204724409,0.078740157480315,0.015748031496063,0,0.102362204724409,0.0551181102362205,0.0866141732283465,0.0236220472440945,0.015748031496063,0.118110236220472,0.0708661417322835,0,0.047244094488189,0,0.047244094488189,0.0078740157480315,0.0551181102362205,0.062992125984252,0.015748031496063,0,0.015748031496063,0.047244094488189,0.0078740157480315,0,0,0,0,0,0.0078740157480315,0,0,0.015748031496063,0,0,0,0,0,0,0
9.5,10,0.176470588235294,0.0735294117647059,0.00735294117647059,0.00735294117647059,0.0367647058823529,0.0808823529411765,0.102941176470588,0.00735294117647059,0,0.154411764705882,0.0808823529411765,0,0.088235294117647,0.0147058823529412,0.0147058823529412,0.0147058823529412,0.0441176470588235,0.0294117647058824,0,0,0.00735294117647059,0.0441176470588235,0,0,0,0,0,0,0,0,0.00735294117647059,0,0.00735294117647059,0,0,0,0,0,0
10.5,15,0.0795454545454545,0.0568181818181818,0.0340909090909091,0,0.0454545454545455,0.0681818181818182,0.0227272727272727,0,0,0.227272727272727,0.0795454545454545,0.0113636363636364,0.090909090909091,0,0.0340909090909091,0,0.136363636363636,0.0681818181818182,0.0113636363636364,0,0.0113636363636364,0.0113636363636364,0,0,0,0,0,0,0,0,0,0,0,0.0113636363636364,0,0,0,0,0
11.5,20,0.0261437908496732,0.0457516339869281,0.0915032679738562,0.0065359477124183,0.0457516339869281,0.0457516339869281,0.0457516339869281,0,0.0065359477124183,0.372549019607843,0.0522875816993464,0.0130718954248366,0.0522875816993464,0,0.0130718954248366,0,0.111111111111111,0.0065359477124183,0.0261437908496732,0,0.0065359477124183,0.0130718954248366,0,0,0,0,0,0,0.0130718954248366,0,0,0,0,0.0065359477124183,0,0,0,0,0
12.5,25,0.0533333333333333,0.0666666666666667,0.12,0.00666666666666667,0.0333333333333333,0.0466666666666667,0.02,0,0.02,0.366666666666667,0.0333333333333333,0.00666666666666667,0.02,0,0.04,0,0.113333333333333,0.00666666666666667,0.0133333333333333,0,0.0133333333333333,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
13.5,30,0,0.072961373390558,0.407725321888412,0.00429184549356223,0.0171673819742489,0.0257510729613734,0.0128755364806867,0.00429184549356223,0.00858369098712446,0.291845493562232,0.0128755364806867,0.0171673819742489,0.0214592274678112,0,0.00429184549356223,0,0.0772532188841202,0,0.00858369098712446,0,0.00429184549356223,0,0,0,0,0,0,0,0.00858369098712446,0,0,0,0,0,0,0,0,0,0
14.5,35,0,0.204946996466431,0.328621908127208,0,0.0106007067137809,0.0247349823321555,0.0353356890459364,0.00706713780918728,0.0353356890459364,0.300353356890459,0.0176678445229682,0.00353356890459364,0,0.00353356890459364,0.0176678445229682,0,0,0,0,0,0.00353356890459364,0.00353356890459364,0,0,0,0,0,0,0,0,0,0,0,0.00353356890459364,0,0,0,0,0
15.5,40,0.0161943319838057,0.117408906882591,0.384615384615385,0,0.00809716599190283,0.0161943319838057,0.0202429149797571,0.00809716599190283,0.0242914979757085,0.303643724696356,0.0323886639676113,0,0.00404858299595142,0,0.0161943319838057,0,0.0364372469635627,0,0,0,0.00404858299595142,0,0,0,0,0,0,0,0.00404858299595142,0,0,0,0,0.00404858299595142,0,0,0,0,0
16.5,45,0.0410958904109589,0.264840182648402,0.273972602739726,0.0045662100456621,0.0045662100456621,0.0136986301369863,0.0228310502283105,0,0.0319634703196347,0.232876712328767,0,0.0091324200913242,0.0045662100456621,0,0.0182648401826484,0,0.0593607305936073,0,0.0045662100456621,0.0045662100456621,0.0045662100456621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045662100456621,0,0,0,0
17.5,50,0,0.31063829787234,0.293617021276596,0,0.00851063829787234,0.0382978723404255,0.0212765957446809,0.00851063829787234,0.0170212765957447,0.208510638297872,0.00851063829787234,0.0127659574468085,0.00425531914893617,0.0212765957446809,0.0127659574468085,0,0,0,0.00425531914893617,0,0.00425531914893617,0.00425531914893617,0,0.00425531914893617,0,0,0.00425531914893617,0,0.00425531914893617,0,0,0,0,0.00425531914893617,0,0.00425531914893617,0,0,0
18.5,94,0.00381679389312977,0.358778625954198,0.152671755725191,0,0.0305343511450382,0.0458015267175573,0.0458015267175573,0.00381679389312977,0.0305343511450382,0.152671755725191,0.0152671755725191,0.00763358778625954,0.0229007633587786,0,0.0572519083969466,0,0,0,0,0,0.00763358778625954,0.00381679389312977,0.00381679389312977,0,0,0,0,0,0.0343511450381679,0,0,0,0,0.0152671755725191,0.00381679389312977,0,0.00381679389312977,0,0
19.5,138,0,0.226337448559671,0.333333333333333,0,0.0123456790123457,0.0576131687242798,0.0493827160493827,0.00411522633744856,0,0.185185185185185,0.0205761316872428,0.0123456790123457,0.0246913580246914,0.00411522633744856,0.0493827160493827,0,0,0,0,0.00411522633744856,0,0.00823045267489712,0,0,0,0.00411522633744856,0,0,0,0,0,0,0,0.00411522633744856,0,0,0,0,0
20.5,181,0.00465116279069767,0.246511627906977,0.251162790697674,0,0.0372093023255814,0.0558139534883721,0.027906976744186,0.00465116279069767,0.00465116279069767,0.209302325581395,0.0372093023255814,0,0.0186046511627907,0,0.0651162790697674,0.00930232558139535,0,0,0,0,0,0,0,0.00465116279069767,0,0,0,0,0.00930232558139535,0,0,0.00930232558139535,0,0.00465116279069767,0,0,0,0,0
21.5,225,0.0101010101010101,0.0757575757575758,0.429292929292929,0,0.0151515151515152,0.0404040404040404,0.0404040404040404,0.00505050505050505,0.00505050505050505,0.196969696969697,0.0202020202020202,0.0151515151515152,0.0151515151515152,0,0.0858585858585859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353535353535354,0,0,0,0,0,0,0,0,0.00505050505050505,0.00505050505050505
22.5,259,0,0.117647058823529,0.347593582887701,0,0.0481283422459893,0.0481283422459893,0.0427807486631016,0.0106951871657754,0.0053475935828877,0.224598930481283,0.0320855614973262,0,0.0213903743315508,0.0106951871657754,0.0427807486631016,0,0,0,0.0106951871657754,0,0,0,0.0053475935828877,0,0.0053475935828877,0,0,0.0053475935828877,0.0053475935828877,0,0,0,0,0.0053475935828877,0,0.0053475935828877,0,0,0.0053475935828877
23.5,282,0,0.0427350427350427,0.0341880341880342,0,0.00854700854700855,0.0683760683760684,0.102564102564103,0.0170940170940171,0.00854700854700855,0.324786324786325,0.0427350427350427,0,0.0341880341880342,0.00854700854700855,0.222222222222222,0,0,0,0,0.0170940170940171,0.0170940170940171,0,0.0170940170940171,0,0.00854700854700855,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0
24.5,306,0,0.0305343511450382,0.099236641221374,0,0.00763358778625954,0.0305343511450382,0.0229007633587786,0,0.221374045801527,0.519083969465649,0.0229007633587786,0,0.0152671755725191,0,0.00763358778625954,0,0,0,0,0,0,0,0,0,0,0,0.0152671755725191,0,0,0,0,0,0,0.00763358778625954,0,0,0,0,0
26,341,0.0118343195266272,0.0710059171597633,0.106508875739645,0,0.0177514792899408,0.0414201183431953,0.0177514792899408,0.00591715976331361,0.236686390532544,0.343195266272189,0.0473372781065089,0.00591715976331361,0.00591715976331361,0,0.0591715976331361,0,0,0,0,0,0,0.00591715976331361,0,0.00591715976331361,0.00591715976331361,0,0.00591715976331361,0,0,0,0,0,0,0.00591715976331361,0,0,0,0,0
28,388,0,0,0.0918367346938776,0,0.00510204081632653,0.0357142857142857,0.0102040816326531,0.00510204081632653,0.127551020408163,0.683673469387755,0.0204081632653061,0,0.0102040816326531,0,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510204081632653,0,0,0,0
