"depth","best.age","min.age","max.age"
0,-44,-46,-43
20,336,240,468
30,535,396,725
40,745,569,976
50,969,763,1230
60,1211,986,1499
65,1340,1108,1635
70,1475,1239,1774
90,2082,1841,2367
100,2431,2184,2689
120,3204,2950,3422
140,4002,3720,4264
150,4396,4083,4714
160,4790,4452,5170
165,4990,4638,5396
170,5191,4826,5623
172,5273,4903,5714
174,5355,4978,5804
175,5396,5017,5850
176,5437,5056,5895
178,5520,5133,5986
180,5604,5211,6077
190,6028,5610,6536
200,6459,6018,6998
210,6894,6428,7452
220,7329,6840,7895
230,7758,7253,8326
240,8180,7665,8741
250,8588,8069,9133
260,8979,8460,9500
270,9350,8837,9841
280,9695,9193,10152
290,10011,9525,10429
300,10293,9835,10673
310,10539,10117,10877
320,10742,10370,11039
330,10900,10591,11154
335,10961,10689,11192
339,11000,10758,11212
340,11009,10775,11217
342,11026,10807,11225
345,11050,10850,11236
348,11072,10886,11246
350,11087,10907,11253
352,11102,10927,11260
355,11124,10954,11274
357,11139,10971,11286
358,11147,10980,11294
362,11179,11009,11330
370,11248,11055,11426
380,11340,11103,11568
385,11388,11123,11644
390,11437,11141,11724
395,11487,11154,11804
400,11538,11166,11888
405,11588,11175,11972
415,NA,NA,NA
420,NA,NA,NA
425,NA,NA,NA
430,NA,NA,NA
