"depth","best.age","min.age","max.age"
9,102,84,117
25,366,315,406
41,630,546,696
57,894,777,986
73,1410,1295,1511
89,2011,1926,2134
105,2611,2523,2735
121,3212,3109,3372
137,3812,3691,4012
153,4413,4269,4649
161,4740,4594,4980
169,5094,4953,5324
185,5803,5664,6012
201,6512,6368,6711
209,6867,6718,7061
217,7221,7069,7408
233,7930,7770,8097
249,8639,8468,8801
265,9348,9166,9513
281,10057,9860,10232
297,10766,10549,10959
313,11641,11469,11800
329,12603,12442,12796
345,17476,17239,17720
353,20564,20204,20919
361,23651,23136,24123
377,25209,24756,25645
393,25228,24862,25600
409,25246,24821,25711
425,25669,25230,26177
441,26497,26113,26907
449,26910,26549,27290
457,27324,26972,27683
473,28151,27793,28502
489,28979,28591,29362
505,29806,29353,30252
521,29957,29597,30308
537,30011,29664,30325
