"depth","best.age","min.age","max.age"
0,-40,-42,-37
12,112,93,137
32,366,312,432
52,619,533,729
72,873,753,1025
82,1000,862,1172
90,1112,966,1294
100,1281,1140,1456
110,1450,1313,1620
120,1619,1483,1784
130,1788,1653,1949
140,1957,1820,2113
150,2126,1988,2279
160,2295,2154,2446
170,2464,2320,2613
180,2633,2486,2782
190,2802,2652,2953
200,2971,2818,3124
210,3140,2983,3297
220,3309,3147,3469
230,3478,3311,3643
240,3647,3474,3816
250,3816,3637,3989
260,3985,3800,4163
270,4154,3963,4338
280,4323,4125,4512
290,4492,4287,4688
300,4662,4448,4865
310,4831,4609,5042
320,5000,4769,5220
330,5280,5068,5480
340,5671,5498,5836
350,6062,5919,6207
360,6453,6315,6582
370,6844,6682,6983
380,7244,7094,7385
390,7643,7463,7817
400,8043,7812,8266
410,8443,8147,8726
420,8842,8476,9192
430,9188,8808,9554
440,9481,9134,9818
450,9773,9445,10098
460,10065,9742,10391
470,10358,10025,10698
480,10650,10304,11028
490,10942,10575,11369
500,11235,10832,11710
510,11527,11078,12056
515,11717,11299,12194
520,11935,11567,12340
525,12153,11815,12503
534,12545,12154,12919
542,13193,12825,13589
545,13548,13140,14008
555,NA,NA,NA
570,NA,NA,NA
