"depth","best.age","min.age","max.age"
20,665,648,681
40,1331,1297,1363
60,1996,1945,2045
80,2662,2594,2728
100,3327,3242,3410
120,3992,3890,4092
140,4658,4538,4773
160,5323,5186,5455
180,5862,5727,5992
200,6368,6221,6521
220,6874,6696,7059
240,7381,7157,7607
260,7887,7614,8168
280,9023,8836,9217
295,10129,9899,10285
300,10352,10130,10514
305,10575,10350,10762
315,11022,10732,11277
320,11245,10897,11541
330,11692,11218,12083
335,11915,11373,12358
340,12138,11509,12636
355,NA,NA,NA
360,NA,NA,NA
370,NA,NA,NA
375,NA,NA,NA
380,NA,NA,NA
385,NA,NA,NA
390,NA,NA,NA
400,NA,NA,NA
407,NA,NA,NA
412,NA,NA,NA
420,NA,NA,NA
428,NA,NA,NA
