"depth","best.age","min.age","max.age"
3,54,-9,122
10,131,39,224
20,339,247,432
30,546,446,649
40,754,636,872
50,961,823,1101
60,1169,1007,1333
70,1376,1193,1569
80,1584,1376,1804
90,1791,1558,2039
100,1999,1737,2273
110,2206,1918,2509
120,2414,2097,2744
130,2621,2276,2979
140,2829,2455,3215
150,3036,2634,3451
160,3244,2813,3687
170,3452,2992,3924
180,3659,3171,4160
190,3867,3350,4397
200,4074,3529,4634
210,4282,3708,4871
220,4489,3887,5108
230,4697,4066,5345
240,4898,4259,5556
250,5085,4484,5707
260,5273,4707,5859
270,5460,4925,6012
280,5647,5142,6170
290,5835,5357,6332
300,6022,5567,6496
310,6209,5775,6662
320,6397,5981,6831
330,6584,6180,7004
340,6771,6369,7180
350,6959,6554,7360
360,7146,6740,7548
370,7333,6917,7738
380,7521,7094,7935
390,7708,7265,8136
400,7895,7430,8340
410,8083,7591,8549
420,8258,7789,8702
430,8431,7989,8850
440,8604,8184,9010
450,8777,8378,9189
460,8950,8553,9366
470,9123,8711,9550
480,9296,8864,9753
490,9469,9007,9963
500,9642,9140,10179
510,9815,9264,10399
520,9988,9381,10687
530,10161,9498,10932
540,NA,NA,NA
550,NA,NA,NA
