"depth","best.age","min.age","max.age"
0,-40,-57,-22
5,20,3,38
10,80,62,98
15,141,122,160
20,201,180,220
25,261,239,282
30,321,298,345
35,381,355,405
40,441,414,468
45,501,472,531
50,561,530,593
55,621,588,656
60,681,645,717
65,741,704,781
70,801,761,843
80,921,876,968
90,1041,991,1094
100,1161,1106,1219
110,1281,1220,1344
120,1402,1334,1469
140,1642,1564,1720
160,1882,1793,1971
174,2050,1953,2146
195,2302,2194,2410
215,2543,2423,2661
235,2783,2652,2912
271,3215,3064,3364
291,3455,3293,3615
311,3696,3522,3866
331,3936,3750,4116
351,4176,3980,4368
365,4344,4139,4543
371,4416,4209,4619
376,4476,4266,4682
381,4536,4324,4745
391,4656,4437,4870
401,4776,4552,4996
411,4897,4667,5122
416,4957,4724,5184
421,5017,4781,5247
431,5137,4896,5373
436,5197,4953,5435
441,5257,5010,5498
451,5377,5125,5624
457,5449,5193,5699
462,5509,5251,5762
467,5569,5307,5824
477,5652,5395,5902
487,5735,5483,5981
497,5818,5571,6060
502,5859,5614,6099
507,5900,5658,6138
517,5983,5745,6217
537,6149,5920,6374
547,6232,6007,6453
557,6315,6094,6532
562,6356,6137,6571
577,6480,6268,6690
597,6646,6442,6848
607,6729,6529,6928
617,6812,6615,7007
622,6853,6659,7047
627,6894,6701,7086
637,6977,6787,7165
647,7060,6874,7245
662,7184,7002,7364
667,7226,7045,7404
672,7267,7088,7444
682,7350,7172,7523
692,7433,7257,7603
702,7516,7343,7684
707,7557,7385,7723
712,7598,7427,7763
722,7681,7512,7844
732,7764,7596,7924
747,7888,7723,8046
757.5,7975,7810,8131
767.5,8058,7894,8212
777.5,8141,7977,8294
782.5,8182,8019,8335
787.5,8224,8060,8376
797.5,8306,8143,8458
802.5,8348,8185,8500
807.5,8389,8225,8540
822.5,8514,8349,8664
829.5,8572,8408,8723
839.5,8654,8490,8806
849.5,8737,8573,8890
859.5,8820,8654,8973
869.5,8903,8736,9057
879.5,8986,8818,9141
889.5,9068,8898,9224
899.5,9151,8978,9307
914.5,9276,9092,9433
919.5,9317,9128,9475
925.5,9367,9172,9526
935.5,9449,9248,9611
945.5,9532,9325,9695
955.5,9615,9402,9780
965.5,9698,9481,9865
975.5,9781,9559,9950
985.5,9864,9637,10036
995.5,9946,9715,10121
1005.5,10029,9794,10207
1009.5,10062,9826,10242
1014.5,10104,9865,10285
1024.5,10966,10807,11109
1034.5,11449,11298,11581
1044.5,11931,11787,12069
1054.5,12414,12262,12572
1064.5,13181,12857,13456
1074.5,13345,13172,13491
1084.5,13508,13345,13686
1089.5,13793,13609,14000
1091,13905,13689,14157
1096,14263,13919,14775
1106,14751,14269,15160
1116,15430,14983,15842
1126,16119,15401,16735
1136,17008,16344,17580
1146,17896,17285,18429
1161,19229,18688,19711
1165,19585,19059,20055
1166,19673,19151,20141
1171,20118,19612,20573
1181,21006,20525,21443
1191,21895,21425,22319
1201,22783,22305,23194
1211,23671,23174,24071
1221,24560,24037,24951
1231,25448,24897,25839
1241,26337,25727,26749
1251,27225,26558,27661
