"depth","best.age","min.age","max.age"
10,104,16,197
20,361,276,451
30,619,532,709
40,876,782,968
60,1390,1275,1495
70,1647,1518,1760
80,1904,1759,2025
90,2162,2001,2292
100,2419,2242,2560
120,2933,2724,3098
130,3190,2964,3367
140,3447,3204,3637
150,3705,3444,3908
160,3962,3682,4177
170,4219,3922,4449
180,4476,4161,4720
190,4733,4399,4990
200,4990,4639,5262
210,5248,4877,5533
220,5437,5067,5722
230,5558,5208,5831
240,5680,5349,5940
250,5802,5489,6049
260,5923,5627,6158
270,6045,5765,6268
280,6166,5903,6379
290,6288,6038,6490
310,6531,6311,6719
320,6652,6446,6837
330,6774,6578,6954
340,6895,6708,7071
350,7017,6834,7186
370,7260,7082,7425
380,7381,7202,7547
390,7503,7318,7671
410,7746,7546,7926
420,7921,7722,8101
430,8150,7957,8332
440,8379,8184,8571
450,8608,8403,8816
460,8837,8613,9062
470,9065,8819,9314
480,9294,9022,9570
490,9523,9225,9831
500,9752,9424,10093
510,9981,9621,10357
530,10439,10011,10887
540,10668,10204,11152
550,10897,10397,11418
560,11125,10587,11683
570,NA,NA,NA
590,NA,NA,NA
600,NA,NA,NA
610,NA,NA,NA
630,NA,NA,NA
640,NA,NA,NA
