"depth","best.age","min.age","max.age"
1,-2,-20,18
5,112,88,135
10,253,218,287
15,395,346,441
20,536,472,595
25,678,599,751
30,819,726,908
35,961,852,1064
40,1102,979,1220
45,1244,1105,1376
50,1385,1231,1532
55,1527,1357,1688
60,1668,1484,1845
65,1810,1610,2002
70,1951,1737,2159
75,2093,1863,2315
80,2234,1989,2471
85,2376,2115,2627
90,2517,2242,2784
95,2659,2368,2940
100,2800,2494,3097
105,2942,2620,3253
110,3083,2746,3409
115,3225,2872,3565
120,3421,3096,3734
125,3618,3312,3906
130,3814,3525,4092
135,4010,3728,4286
140,4207,3917,4483
145,4403,4095,4689
150,4600,4265,4904
155,4796,4425,5123
160,4992,4583,5347
165,5189,4734,5570
170,5385,4886,5798
175,5581,5035,6027
180,NA,NA,NA
185,NA,NA,NA
190,NA,NA,NA
195,NA,NA,NA
