"depth","best.age","min.age","max.age"
25,NA,NA,NA
30,NA,NA,NA
40,NA,NA,NA
50,NA,NA,NA
60,NA,NA,NA
70,NA,NA,NA
80,NA,NA,NA
90,NA,NA,NA
100,NA,NA,NA
110,NA,NA,NA
120,NA,NA,NA
130,NA,NA,NA
140,NA,NA,NA
150,NA,NA,NA
160,NA,NA,NA
170,16621,15702,17137
180,16861,15973,17361
200,17342,16522,17815
220,17823,17073,18273
240,18304,17672,18738
260,18785,18202,19213
280,19266,18720,19690
300,19747,19229,20171
320,20228,19725,20651
340,20709,20222,21141
350,20949,20468,21387
360,21189,20712,21634
380,21670,21185,22127
400,22151,21639,22618
420,22632,22086,23114
440,23113,22530,23617
460,23594,22969,24125
480,NA,NA,NA
500,NA,NA,NA
520,NA,NA,NA
540,NA,NA,NA
550,NA,NA,NA
560,NA,NA,NA
580,NA,NA,NA
