"sample.depths","sample.ages","Abies","Acer.saccharum.type","Ambrosia.type","Artemisia","Betula","Carya","Amaranthaceae.undiff.","Corylus","Cyperaceae","Fagus","Fraxinus.nigra.type","Fraxinus.undiff.","Larix","Ostrya.Carpinus","Picea","Pinus.undiff.","Platanus","Quercus","Rumex","Tilia","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Alnus.viridis","Juniperus.Thuja","Populus","Poaceae","Pinus.strobus","Salix","Taxus","Ericales","Acer.undiff.","Celtis","Myrica","Juglans.cinerea","Juglans.nigra","Impatiens","Rosaceae","Ilex.Nemopanthus","Rubiaceae.undiff.","Liquidambar","Brassicaceae","Castanea","Thalictrum","Sarcobatus.vermiculatus","Ephedra","Cephalanthus","Apiaceae","Shepherdia.canadensis","Cornus","Polygonum.viviparum"
905,0,0.00785083415112856,0.0206084396467125,0.00686947988223749,0.00098135426889107,0.499509322865554,0.00098135426889107,0.00196270853778214,0.00098135426889107,0.0098135426889107,0.0264965652600589,0.00392541707556428,0.00196270853778214,0.00686947988223749,0.0186457311089303,0.0264965652600589,0.145240431795878,0.00588812561334642,0.0363101079489696,0.00098135426889107,0.00098135426889107,0.028459273797841,0.00196270853778214,0.00392541707556428,0.0274779195289499,0.00098135426889107,0.014720314033366,0.00392541707556428,0.00392541707556428,0.0912659470068695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,126,0.010289990645463,0.0149672591206735,0,0,0.509822263797942,0.000935453695042095,0.000935453695042095,0.00187090739008419,0.00561272217025257,0.00748362956033676,0.00187090739008419,0.00280636108512629,0.00841908325537886,0.00748362956033676,0.0224508886810103,0.152478952291862,0.00187090739008419,0.0374181478016838,0,0.000935453695042095,0.0383536014967259,0.000935453695042095,0.00841908325537886,0.0140318054256314,0.000935453695042095,0.0252572497661366,0.00187090739008419,0.00187090739008419,0.117867165575304,0.000935453695042095,0.000935453695042095,0.000935453695042095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,271,0.032007759456838,0.0193986420950533,0,0,0.335596508244423,0,0.000969932104752667,0.00193986420950533,0.00775945683802134,0.00484966052376334,0.000969932104752667,0,0.01454898157129,0.0193986420950533,0.0223084384093113,0.2725509214355,0.00193986420950533,0.0252182347235693,0,0.000969932104752667,0.0358874878758487,0.000969932104752667,0.0135790494665373,0.023278370514064,0,0.0504364694471387,0.000969932104752667,0.00484966052376334,0.104752667313288,0,0,0,0.002909796314258,0.000969932104752667,0.000969932104752667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,418,0.0030060120240481,0.0130260521042084,0.00100200400801603,0.00501002004008016,0.532064128256513,0.00100200400801603,0.00100200400801603,0.00100200400801603,0.00200400801603206,0.0120240480961924,0.0140280561122244,0.00200400801603206,0.00701402805611222,0.0260521042084168,0.0130260521042084,0.132264529058116,0.00100200400801603,0.0360721442885772,0,0.0030060120240481,0.0210420841683367,0.00100200400801603,0.0160320641282565,0.0350701402805611,0,0.0100200400801603,0.00400801603206413,0.00801603206412826,0.093186372745491,0.00200400801603206,0.00100200400801603,0,0.00200400801603206,0,0,0.00100200400801603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,566,0.012779552715655,0.0181043663471778,0.00425985090521832,0.00212992545260916,0.32800851970181,0,0.0053248136315229,0.0053248136315229,0.0149094781682641,0.00745473908413206,0.00638977635782748,0.00106496272630458,0.00745473908413206,0.0106496272630458,0.0298189563365282,0.271565495207668,0,0.0372736954206603,0,0,0.0436634717784878,0.00106496272630458,0.0138445154419595,0.0351437699680511,0.00106496272630458,0.033013844515442,0.00212992545260916,0.00638977635782748,0.0841320553780618,0.0106496272630458,0.00106496272630458,0,0.00319488817891374,0,0.00106496272630458,0.00106496272630458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,717,0.00759219088937093,0.0390455531453362,0.00108459869848156,0.00325379609544469,0.413232104121475,0,0,0.00108459869848156,0.0108459869848156,0.027114967462039,0.00650759219088937,0.00108459869848156,0.00650759219088937,0.00976138828633406,0.0130151843817787,0.147505422993492,0.00325379609544469,0.0184381778741865,0,0.00108459869848156,0.108459869848156,0,0.00216919739696312,0.017353579175705,0.00108459869848156,0.0672451193058568,0.00325379609544469,0.00433839479392625,0.0770065075921909,0,0.00433839479392625,0,0.00108459869848156,0,0,0.00216919739696312,0.00108459869848156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,869,0.0139026812313803,0.0208540218470705,0.00099304865938431,0.00496524329692155,0.40317775571003,0.00198609731876862,0,0,0.00695134061569017,0.015888778550149,0.00397219463753724,0.00397219463753724,0.00496524329692155,0.0139026812313803,0.0168818272095333,0.188679245283019,0.00397219463753724,0.0367428003972195,0,0.00099304865938431,0.10824230387289,0,0.0178748758689176,0.0268123138033764,0.00099304865938431,0.0168818272095333,0.00198609731876862,0.00595829195630586,0.0655412115193644,0,0.00099304865938431,0.00198609731876862,0.00099304865938431,0,0.00496524329692155,0.00099304865938431,0,0.00099304865938431,0.00099304865938431,0.00099304865938431,0,0,0,0,0,0,0,0,0,0,0,0
960,1022,0.00773694390715667,0.0319148936170213,0.000967117988394584,0.000967117988394584,0.38394584139265,0.00193423597678917,0.000967117988394584,0.000967117988394584,0.00483558994197292,0.0193423597678917,0.00773694390715667,0,0.00580270793036751,0.00967117988394584,0.00483558994197292,0.183752417794971,0.000967117988394584,0.0261121856866538,0,0.000967117988394584,0.104448742746615,0.00193423597678917,0.02321083172147,0.00967117988394584,0.000967117988394584,0.0386847195357834,0.000967117988394584,0.00290135396518375,0.11605415860735,0.00193423597678917,0,0,0.00193423597678917,0,0.00193423597678917,0.000967117988394584,0,0,0,0,0.000967117988394584,0,0,0,0,0,0,0,0,0,0,0
968,1177,0.00452488687782805,0.0452488687782805,0.00180995475113122,0.00180995475113122,0.331221719457014,0.00180995475113122,0,0,0.00542986425339366,0.020814479638009,0.00090497737556561,0,0.00542986425339366,0.00633484162895928,0.0108597285067873,0.189140271493213,0.00180995475113122,0.0262443438914027,0,0,0.194570135746606,0.00090497737556561,0.0081447963800905,0.016289592760181,0,0.0461538461538462,0.00271493212669683,0.00271493212669683,0.069683257918552,0.00090497737556561,0.00090497737556561,0,0.00180995475113122,0,0.00090497737556561,0,0,0,0,0.00090497737556561,0,0,0,0,0,0,0,0,0,0,0,0
976,1334,0.00671785028790787,0.0191938579654511,0.000959692898272553,0.00383877159309021,0.380038387715931,0.00191938579654511,0,0,0.00479846449136276,0.0134357005758157,0.00671785028790787,0.00575815738963532,0.00479846449136276,0.0134357005758157,0.0182341650671785,0.155470249520154,0.000959692898272553,0.0326295585412668,0,0,0.151631477927063,0.000959692898272553,0.0134357005758157,0.0143953934740883,0,0.0239923224568138,0.00191938579654511,0.00191938579654511,0.110364683301344,0,0.00383877159309021,0,0.00191938579654511,0,0.00191938579654511,0,0,0.000959692898272553,0,0,0.000959692898272553,0.00191938579654511,0.000959692898272553,0,0,0,0,0,0,0,0,0
