"depth","best.age","min.age","max.age"
1296,-32,-60,-5
1304,-16,-40,8
1312,1,-22,24
1320,18,-7,43
1324,26,0,54
1328,35,5,64
1332,43,10,75
1336,51,15,87
1340,60,20,99
1344,78,40,116
1348,97,59,135
1352,116,77,154
1356,134,92,173
1360,153,107,193
1368,190,133,234
1376,227,157,278
1384,265,183,329
1392,302,205,383
1400,339,227,434
1408,376,250,484
1416,413,273,533
1424.3,452,297,585
1432.8,491,323,633
1441.3,519,366,648
1449.8,547,409,655
1458.3,575,452,662
1466.8,603,494,689
1475.3,631,534,723
1483.8,659,571,760
1492.3,687,607,798
1500.8,716,634,833
1509.4,744,655,876
1517.9,775,683,912
1520,785,696,916
1528,824,747,929
1536,863,789,953
1544,901,830,986
1552,940,865,1032
1560,979,899,1096
1568,1045,963,1167
1576,1147,1065,1252
1584,1249,1166,1348
1592,1350,1265,1448
1600,1452,1361,1552
1608,1554,1457,1658
1616,1656,1553,1766
1624.2,1760,1648,1876
1632.5,1866,1746,1992
1640.8,1971,1845,2110
1649.2,2078,1942,2229
1657.5,2184,2037,2348
1665.8,2290,2130,2467
1674.2,2480,2327,2649
1682.5,2674,2525,2836
1690.8,2869,2720,3025
1699.2,3065,2915,3217
1707.5,3260,3108,3410
1715.8,3454,3301,3604
1720,3552,3399,3703
1728.2,3744,3586,3895
1736.3,3934,3770,4086
1744.5,4126,3955,4280
1752.7,4318,4140,4477
1760.8,4508,4321,4674
1769,4700,4503,4872
1777.1,4890,4684,5070
1785.3,5082,4866,5272
1793.5,5274,5043,5475
1801.6,5355,5144,5541
1809.8,5438,5243,5610
1818,5520,5340,5681
1824,5580,5410,5733
1832,5661,5501,5805
1840,5741,5589,5878
1848,5821,5675,5952
1856,5902,5756,6026
1864,5982,5829,6097
1872,6063,5898,6171
1880,6143,5964,6247
1888,6185,5995,6319
1896,6270,6094,6395
1904,6355,6192,6475
1912,6440,6288,6558
1920,6525,6384,6644
1928.3,6614,6483,6735
1936.7,6703,6576,6828
1945,6791,6663,6923
1953.3,6879,6742,7017
1961.7,6969,6820,7115
1970,7057,6892,7212
1978.3,7145,6956,7316
1986.7,7234,7026,7420
1995,7247,7049,7424
2003.3,7260,7072,7429
2011.7,7274,7097,7434
2020,7287,7123,7437
2024.3,7294,7136,7439
2032.8,7307,7159,7442
2041.3,7320,7180,7450
2049.8,7334,7201,7459
2058.3,7347,7222,7468
2066.8,7360,7240,7477
2075.3,7374,7257,7487
2083.8,7387,7272,7499
2092.3,7401,7285,7510
2100.8,7414,7297,7524
2109.4,7427,7308,7540
2117.9,7441,7316,7557
2120,7444,7317,7561
2128.8,7458,7322,7578
2137.6,7472,7325,7595
2146.4,7486,7328,7617
2155.2,7500,7332,7643
2164,7564,7417,7690
2172.7,7644,7519,7758
2181.5,7725,7617,7837
2190.3,7806,7701,7922
2199.1,7887,7778,8015
2207.9,7968,7850,8114
2216.7,8049,7916,8215
2220,8079,7940,8254
2224.4,8120,7971,8307
2228.9,8263,8095,8445
2233.3,8406,8179,8629
2237.8,8551,8249,8852
2242.2,8694,8309,9080
2246.7,8840,8365,9317
2251.1,8982,8415,9551
2255.6,9128,8464,9792
2260,9273,8663,9882
2264.4,9417,8861,9975
2268.9,9565,9061,10072
2273.3,9709,9252,10169
2277.8,9857,9444,10273
2282.2,10001,9627,10381
2286.7,10149,9801,10494
2291.1,10294,9966,10617
2295.6,10441,10124,10753
2300,10586,10269,10898
2304.4,10730,10404,11057
2308.9,10880,10555,11202
2313.3,11047,10404,11702
2317.8,11218,10722,11702
2320,11301,10839,11757
2324,11453,10945,11951
2328,11605,10962,12265
2332,11759,11207,12328
2336,11912,11448,12392
2340,12066,11686,12460
2344,12219,11914,12531
2348,12373,12136,12617
2352,12527,12345,12737
2356,12680,12527,12893
2360,12751,12603,12954
2364,12810,12670,13001
2368,12870,12733,13050
2372,12929,12794,13099
2376,12988,12854,13149
2380,13047,12915,13202
2384,13107,12972,13255
2388,13166,13029,13312
2392,13225,13084,13370
2396,13285,13138,13430
2400,13344,13192,13493
2404,13403,13245,13558
2408,13462,13295,13624
2416,13581,13392,13763
2424,13624,13469,13780
2436,13650,13482,13801
2444,NA,NA,NA
