"depth","best.age","min.age","max.age"
13,113,95,129
14,124,105,142
15,134,115,155
16,145,124,167
17,156,134,180
18,167,143,192
19,178,153,204
21,200,172,229
22,211,181,241
27,265,228,303
34,341,295,390
39,396,341,451
53,548,474,625
67,701,606,798
102,1082,937,1231
105,1115,965,1268
110,1169,1013,1331
115,1224,1060,1392
120,1278,1107,1454
125,1333,1154,1516
130,1387,1202,1578
132,1409,1221,1603
142,1518,1315,1726
148,1583,1371,1800
150,1605,1390,1825
154,1643,1434,1858
168,1776,1582,1972
182,1909,1726,2091
190,1984,1807,2161
217,2240,2070,2410
220,2269,2099,2440
260,2648,2461,2852
319,3342,3142,3566
359,3944,3747,4146
399,4547,4314,4762
430,5014,4737,5269
440,5165,4869,5435
450,5316,4999,5603
455,5425,5139,5686
460,5534,5275,5772
470,5752,5534,5953
480,5971,5778,6159
500,6408,6196,6651
519,6713,6543,6905
549,7195,7036,7369
579,7708,7520,7934
615,8567,8362,8775
630,8926,8682,9183
650,9296,8918,9577
667,9442,9203,9700
670,9468,9231,9730
672,9485,9249,9751
675,9511,9276,9784
680,9554,9315,9839
682,9571,9331,9863
685,9597,9355,9902
712,9969,9704,10316
732,10453,10161,10765
738,10598,10283,10945
742,10694,10361,11074
743,10719,10382,11108
747,10815,10458,11241
748,10840,10477,11274
752,10936,10548,11407
753,10960,10565,11440
756,11033,10616,11541
762,NA,NA,NA
773,NA,NA,NA
783,NA,NA,NA
793,NA,NA,NA
805,NA,NA,NA
815,NA,NA,NA
