"depth","best.age","min.age","max.age"
5,130,103,157
15,451,424,480
30,932,900,967
50,1574,1532,1619
70,2216,2163,2274
90,2858,2779,2928
110,3500,3395,3583
120,3821,3704,3910
130,4142,4014,4238
150,4784,4634,4893
170,5426,5255,5549
180,5747,5565,5876
190,6068,5875,6203
200,6389,6187,6532
210,6710,6498,6860
215,6871,6653,7024
220,7031,6809,7188
225,7192,6965,7352
230,NA,NA,NA
240,NA,NA,NA
250,NA,NA,NA
270,NA,NA,NA
275,NA,NA,NA
280,NA,NA,NA
285,NA,NA,NA
290,NA,NA,NA
295,NA,NA,NA
302.5,NA,NA,NA
305,NA,NA,NA
307.5,NA,NA,NA
312.5,NA,NA,NA
