"depth","best.age","min.age","max.age"
1,13,11,15
25,314,274,354
30,377,329,425
50,628,547,709
75,943,821,1064
100,1257,1094,1419
125,2552,2353,2722
150,3196,3056,3324
175,3841,3710,3969
200,4485,4324,4648
210,4780,4630,4935
215,4928,4781,5079
220,5075,4931,5224
225,5223,5079,5368
250,5961,5818,6105
275,6699,6542,6856
300,7437,7255,7613
340,8618,8381,8836
360,9208,8940,9456
380,9612,9350,9856
390,9801,9472,10105
400,9990,9551,10380
420,10719,10376,11054
440,11448,11017,11846
450,11812,11286,12282
458,12256,11724,12749
465,12816,12267,13352
470,13216,12596,13817
475,13615,12900,14308
480,14015,13184,14817
484,14335,13397,15233
488,14655,13604,15656
498,15455,14107,16740
508,NA,NA,NA
