"depth","best.age","min.age","max.age"
1,-14,-15,-12
11,277,268,286
21,567,551,587
25,683,664,706
29,800,778,827
33,916,891,947
37,1032,1003,1066
41,1148,1116,1186
45,1264,1230,1307
48,1352,1315,1397
110,3153,3067,3257
130,3734,3633,3858
150,4315,4198,4458
