"depth","best.age","min.age","max.age"
30,12,-62,91
35,737,641,834
40,1462,1321,1602
45,2187,1991,2377
50,2913,2661,3158
55,3638,3328,3940
60,4363,3994,4724
65,5088,4661,5510
70,5814,5327,6295
75,6539,5993,7081
80,7264,6659,7867
85,7989,7324,8653
90,8715,7990,9440
100,10165,9319,11011
105,10891,9985,11798
110,11076,10294,11868
115,11260,10547,11984
120,11445,10726,12172
125,11630,10846,12417
130,11815,10931,12725
135,12287,11502,13061
140,12759,12058,13462
145,13231,12565,13920
150,13703,13005,14422
155,14175,13412,14995
160,14647,13778,15586
165,15120,14126,16200
170,NA,NA,NA
175,NA,NA,NA
180,NA,NA,NA
185,NA,NA,NA
190,NA,NA,NA
195,NA,NA,NA
200,NA,NA,NA
205,NA,NA,NA
210,NA,NA,NA
