"depth","best.age","min.age","max.age"
0.5,-39,-41,-38
1,-34,-35,-31
3,-11,-18,-5
5,6,-2,14
7,18,11,24
9,29,23,36
11,41,34,49
15,114,103,125
19,216,197,251
21,266,245,312
23,317,292,374
25,368,338,436
27,419,385,499
29,470,432,561
31,521,478,623
33,555,513,647
35,589,546,670
41,691,640,741
43,725,671,781
45,759,701,822
49,827,756,903
51,862,783,945
55,984,917,1053
57,1045,981,1110
61,1167,1104,1229
63,1228,1166,1292
65,1289,1224,1355
67,1351,1281,1420
71,1473,1388,1555
