"depth","best.age","min.age","max.age"
2,146,76,219
6,417,341,494
10,687,597,785
14,958,842,1078
18,1228,1084,1375
22,1499,1324,1676
26,1686,1526,1853
30,1862,1702,2027
34,2037,1859,2216
38,2213,2006,2420
42,2388,2149,2635
46,2563,2285,2856
50,2779,2507,3061
54,3018,2776,3263
58,3257,3041,3477
62,3497,3295,3699
66,3736,3529,3935
70,3975,3747,4186
74,4214,3953,4475
78,4416,4178,4639
82,4613,4400,4812
86,4809,4615,5000
90,5006,4819,5199
94,5203,5016,5411
98,5399,5204,5630
102,5596,5382,5853
106,5792,5554,6082
110,6009,5778,6289
114,6237,6033,6481
118,6465,6284,6675
122,6694,6530,6871
126,6922,6776,7076
130,7151,7016,7293
134,7379,7248,7522
138,7607,7470,7791
142,7922,7781,8080
146,8323,8170,8482
150,8724,8541,8914
154,9124,8890,9355
158,9525,9239,9815
162,9926,9582,10276
166,10327,9928,10800
170,10728,10272,11281
174,NA,NA,NA
178,NA,NA,NA
182,NA,NA,NA
186,NA,NA,NA
