"depth","best.age","min.age","max.age"
2,56,20,95
10,200,102,296
20,503,413,592
40,1109,1004,1207
60,1715,1564,1845
80,2320,2103,2489
100,2789,2586,2960
120,3119,2957,3287
140,3450,3256,3654
162,3780,3568,3997
180,4027,3842,4225
200,4302,4133,4482
220,4577,4415,4746
240,4852,4686,5023
260,5127,4961,5325
280,5402,5230,5622
300,5668,5482,5912
320,5856,5684,6077
340,6045,5878,6246
362,6252,6087,6431
380,6422,6254,6589
400,6610,6431,6774
420,6799,6598,6965
440,6987,6760,7164
460,7176,6918,7369
480,7359,7113,7547
500,7536,7333,7715
520,7712,7516,7899
540,7889,7665,8103
560,8066,7785,8319
580,8355,8076,8608
600,8757,8532,8982
620,9158,8940,9368
640,9559,9310,9786
660,9961,9660,10243
670,10486,10198,10785
673,10789,10408,11181
676,11092,10594,11632
678,11294,10703,11940
681,11682,11210,12179
683,11941,11538,12355
685,12200,11850,12550
687,12458,12151,12773
691,12976,12643,13302
694,NA,NA,NA
