"depth","best.age","min.age","max.age"
0,58,-30,148
1,230,138,326
2,397,290,507
3,558,434,686
4,714,572,861
5,866,705,1031
6,1012,834,1195
7,1154,959,1352
8,1291,1080,1504
9,1423,1200,1651
10,1551,1317,1792
12,1794,1541,2056
14,2020,1754,2298
15,2127,1857,2411
18,2424,2146,2719
20,2604,2326,2902
25,2996,2717,3286
30,3313,3041,3602
33,3473,3188,3768
40,3773,3424,4139
45,3939,3525,4391
50,4078,3586,4628
55,4202,3617,4838
60,4324,3654,5032
65,4454,3721,5218
70,4605,3837,5400
75,4788,4018,5580
80,5016,4282,5763
85,5300,4645,5955
90,5653,5125,6176
95,6085,5719,6454
100,6610,6317,6899
103,NA,NA,NA
107,NA,NA,NA
