"depth","best.age","min.age","max.age"
0,-44,-46,-41
1,-32,-35,-28
2,-19,-26,-13
3,-7,-16,3
4,6,-7,19
5,18,3,36
6,31,11,51
7,43,20,67
9,68,38,98
11,93,57,131
12,107,70,146
18,201,117,262
24,294,134,394
30,412,199,543
36,651,532,763
42,889,779,1000
44,968,853,1088
46,1048,920,1176
48,1127,984,1268
