"depth","best.age","min.age","max.age"
7.5,27,-13,67
17.5,89.5,36.5,152.5
22.5,127,66.5,201
32,216,142,306
37.5,281,199,378.5
47.4,420,325,525
58,594,488,703
68.5,783.5,669.5,897.5
79,982,860,1104
94.6,1274,1147,1412
100,1371,1245,1513
122.6,1719,1589,1848
157.5,2101,1956.5,2232
172.5,2238,2088,2367
197.5,2464,2323,2598.5
222.2,2707,2516,2857
270.5,3268.5,3130,3403
295,3503,3348,3643
320.5,3681,3525,3851
354.5,3976,3810,4168
384.5,4361,4180,4535
409.5,4672.5,4483,4842.5
424.5,4823,4630,5005
461.5,5135,4947,5358.5
486.5,5367,5185.5,5571.5
511.5,5622,5478,5779
542.5,5918,5812.5,6038
566.5,6097.5,5997.5,6199.5
585.5,6194,6088,6293
606,6293,6209,6369
627.5,6506,6412,6596
637.5,6592,6480.5,6696.5
643.8,6640,6513,6753
669.5,6830.5,6722,6959
680.5,6993.5,6870,7130.5
692.5,7227,7072,7374
702,7421,7252,7562
705,7475,7312,7617
712.8,7591,7471,7704
715,7628,7525,7721
719.5,7716,7650,7785
724.5,7835.5,7785,7888.5
725,7848,7798,7900
734.5,8126,8073,8177
739,8267,8209,8324
759,8908,8804,9023
779,9503,9424,9584
789,9676,9579,9778
799,9828,9708,9949
805,9911,9779,10041
816,10046,9891,10187
820.2,10091,9929,10232
837,10194,10040,10331
849,10259,10134,10387
860,10406,10288,10531
865.5,10534.5,10419,10659
870.8,10690,10575,10811
882.8,11050,10923,11165
887,11164,11037,11286
897,11449,11308,11587
907.6,11780,11602,11959
915.2,12016,11807,12214
925,12286,12053,12505
930,12408,12176,12637
937.5,12579.5,12361,12814.5
943.7,12721,12517.5,12952
948.7,12840.5,12646,13064
950,12873,12680,13094
955.8,13022,12835,13236
957.1,13056.5,12869.5,13268.5
962.6,13205,13017,13409
970,13411,13218,13611
974,13525,13323,13727
980.2,13701,13483,13922
986.2,13871,13635,14127
992.6,14051,13774,14343
996.3,14154,13851.5,14470
1014,14684,14298,15189
1023,15023,14620,15579
1028,15245,14835,15817
1033,15497,15085,16060
1038,15773,15362,16292
1043,16061,15640,16505
1049,16405,16008,16773
1053,16623,16238,16938
1058,16875,16511,17155
1063,17108,16775,17386
1073,17534,17239,17825
1078,17736,17428,18041
1083,17938,17595,18269
1093.5,NA,NA,NA
