"depth","best.age","min.age","max.age"
1,-17,-36,2
5,-6,-25,13
9,5,-14,25
13,16,-5,37
17,27,4,50
21,38,12,63
25,49,21,78
29,60,29,92
33,71,36,106
37,82,44,121
41,93,51,135
45,104,59,151
49,115,67,166
53,126,73,180
57,137,81,196
61,148,87,210
65,159,95,225
69,170,102,240
73,181,108,254
77,192,116,270
81,203,123,285
83,209,126,292
89,225,136,314
93,236,143,329
97,247,150,344
101,361,266,457
105,509,417,603
109,657,568,749
113,805,716,894
117,953,865,1041
121,1101,1014,1189
125,1249,1163,1338
129,1397,1309,1486
133,1545,1456,1636
137,1693,1602,1786
141,1841,1747,1937
145,1989,1893,2089
149,2137,2037,2240
153,2285,2182,2393
157,2433,2327,2547
161,2581,2471,2700
165,2729,2616,2854
169,2877,2760,3008
173,3025,2905,3163
177,3173,3049,3317
181,3321,3193,3472
189,3617,3438,3780
197,3913,3718,4089
205,4209,3998,4399
213,NA,NA,NA
221,NA,NA,NA
