"depth","best.age","min.age","max.age"
1,NA,NA,NA
5,NA,NA,NA
10,NA,NA,NA
15,NA,NA,NA
20,NA,NA,NA
25,NA,NA,NA
30,12713,12407,13088
35,12886,12599,13236
40,13058,12774,13384
45,13230,12942,13534
50,13402,13114,13705
55,13574,13269,13882
60,13746,13416,14068
65,13918,13555,14256
70,14090,13694,14452
75,14262,13828,14653
80,14434,13961,14860
85,14607,14090,15070
90,NA,NA,NA
95,NA,NA,NA
100,NA,NA,NA
105,NA,NA,NA
110,NA,NA,NA
120,NA,NA,NA
130,NA,NA,NA
140,NA,NA,NA
150,NA,NA,NA
160,NA,NA,NA
170,NA,NA,NA
180,NA,NA,NA
190,NA,NA,NA
200,NA,NA,NA
