"depth","best.age","min.age","max.age"
0,-32,-59,-4
14,30,1,60
24,74,38,111
35,123,74,170
45,167,106,226
55,211,138,282
65,255,169,338
75,300,201,396
85,472,377,563
95,645,554,733
105,817,729,904
125,1163,1073,1250
135,1335,1244,1425
155,1680,1580,1780
165,1853,1747,1960
185,2198,2078,2322
195,2370,2242,2502
215,2716,2568,2864
225,2888,2729,3045
245,3233,3053,3409
255,3406,3214,3591
275,3823,3667,3979
285,4031,3887,4176
305,4448,4316,4577
315,4656,4521,4783
325,4864,4716,4996
335,5073,4882,5209
345,5281,5060,5422
355,5489,5243,5640
365,5735,5533,5877
375,6018,5852,6167
385,6302,6009,6503
405,7083,6847,7281
425,7870,7661,8081
435,8263,8050,8489
445,8656,8434,8904
453,8971,8745,9242
465,9443,9201,9743
475,9836,9580,10165
485,10230,9956,10589
495,10623,10331,11016
505,11017,10703,11444
520,11967,11648,12400
522,12333,12030,12738
535,14715,14452,15013
545,16548,16202,16987
548,NA,NA,NA
552,NA,NA,NA
