"depth","best.age","min.age","max.age"
0,2,-53,55
10,35,-13,82
30,101,44,156
50,167,85,250
70,1427,1331,1520
90,3880,3752,4006
110,6333,6144,6520
130,8787,8527,9040
150,11240,10906,11564
170,NA,NA,NA
190,NA,NA,NA
200,NA,NA,NA
215,NA,NA,NA
