"depth","best.age","min.age","max.age"
665,910,870,962
700,1224,1173,1289
780,1940,1864,2040
890,2925,2813,3073
990,3821,3675,4014
1030,4179,4020,4390
1050,4358,4192,4578
1070,4537,4364,4766
1090,4716,4537,4954
1110,4895,4709,5142
1130,5080,4892,5330
1160,5381,5208,5608
1170,5481,5313,5702
1180,5581,5418,5796
1190,5681,5521,5890
1200,5782,5625,5985
1210,5882,5728,6080
1230,6082,5933,6270
1240,6183,6035,6366
1250,6283,6136,6461
1260,6383,6238,6557
1270,6483,6338,6652
1280,6584,6439,6749
1290,6684,6538,6844
1300,6784,6637,6939
1310,6884,6736,7035
1320,6985,6835,7131
1330,7085,6934,7229
1350,7285,7131,7423
1370,7486,7326,7619
1390,7686,7521,7817
1410,7887,7716,8020
1430,8087,7907,8225
1450,8314,8130,8453
1470,8617,8446,8757
1490,8920,8747,9081
1510,9223,9024,9411
1530,9526,9292,9756
1550,9829,9554,10106
1570,10132,9811,10460
1590,10435,10066,10816
1635,NA,NA,NA
1640,NA,NA,NA
1650,NA,NA,NA
1663,NA,NA,NA
1670,NA,NA,NA
1685,NA,NA,NA
