"depth","best.age","min.age","max.age"
0,206,118,300
10,969,886,1056
20,1731,1639,1825
30,2488,2384,2598
40,3239,3122,3368
50,3982,3848,4123
60,4714,4564,4866
70,5432,5259,5601
80,6130,5931,6326
90,6806,6579,7031
100,7454,7213,7711
110,8070,7826,8353
120,8651,8422,8952
130,9191,8975,9496
140,9687,9438,9997
150,10125,9812,10448
160,10455,10108,10796
170,10688,10322,11037
180,10853,10469,11225
190,10978,10588,11422
195,NA,NA,NA
200,NA,NA,NA
205,NA,NA,NA
210,NA,NA,NA
215,NA,NA,NA
225,NA,NA,NA
235,NA,NA,NA
245,NA,NA,NA
