"depth","best.age","min.age","max.age"
320,-155,-295,-45
332,-26,-141,82
336,24,-85,141
344,134,25,261
352,262,118,418
360,410,216,610
368,578,332,826
384,965,624,1319
400,1412,980,1866
416,1907,1389,2449
428,2303,1727,2903
448,2997,2344,3674
464,3568,2874,4287
478,4071,3358,4807
496,4742,4030,5469
512,5469,4784,6161
520,5862,5193,6533
528,6261,5613,6916
544,7042,6443,7669
560,7733,7168,8316
568,8020,7472,8577
576,8277,7754,8794
586,8650,8188,9073
592,8885,8460,9252
608,9439,9067,9776
616,9652,9287,9989
624,9843,9485,10179
632,10014,9664,10346
640,10165,9825,10492
656,10417,10102,10729
672,10610,10318,10899
688,10754,10486,11018
700,10836,10585,11083
708,10882,10640,11122
716,10921,10687,11158
724,10956,10725,11191
728,10972,10741,11206
740,11017,10784,11254
748,11045,10807,11285
756,11075,10830,11320
764,11107,10858,11361
772,11142,10889,11404
780,11182,10925,11453
796,11281,11019,11569
812,11352,11075,11665
828,11405,11111,11752
844,11506,11209,11868
860,11654,11371,12008
868,11730,11454,12077
873,11779,11508,12122
887,11924,11661,12259
900,12072,11799,12413
916,12278,11971,12628
924,12393,12063,12743
936,12579,12208,12921
944,12711,12263,13044
952,12849,12378,13168
956,12920,12434,13234
960,12992,12488,13304
964,13066,12552,13378
968,13141,12612,13458
974,NA,NA,NA
977,NA,NA,NA
985,NA,NA,NA
988,NA,NA,NA
992,NA,NA,NA
1004,NA,NA,NA
