"depth","best.age","min.age","max.age"
1700,6557,6460,6635
1712,6934,6854,7007
1713,6968,6888,7040
1721,7253,7188,7323
1725,7408,7350,7475
1726,7448,7391,7514
1727,7489,7433,7553
1729,7572,7519,7634
1730,7615,7562,7675
1731,7659,7606,7718
1732,7703,7648,7759
1733,7748,7693,7803
1734,7793,7738,7847
1735,7839,7783,7891
1736,7886,7828,7935
1737,7933,7873,7980
1738,7979,7919,8026
1739,8026,7965,8072
1740,8073,8011,8118
1741,8120,8055,8163
1742,8166,8100,8209
1743,8212,8144,8254
1744,8257,8189,8300
1745,8302,8232,8345
1746,8345,8273,8388
1747,8388,8315,8433
1748,8429,8357,8477
1749,8469,8394,8518
1753,8621,8538,8675
1757,8758,8669,8818
1761,8882,8791,8950
1765,8996,8905,9070
1769,9102,9013,9183
1773,9201,9116,9286
1777,9295,9218,9391
1781,9388,9320,9485
1785,9480,9422,9592
1789,9574,9521,9680
1793,9672,9617,9775
1797,9772,9710,9880
1801,9875,9803,9979
1805,9979,9897,10085
1809,10085,9995,10196
1813,10192,10097,10312
1817,10298,10198,10427
1821,10405,10300,10542
1825,10510,10402,10655
1829,10613,10502,10763
1833,10714,10603,10867
1835,10764,10653,10916
1837,10813,10701,10962
1841,10909,10796,11049
1845,11001,10888,11132
1849,11092,10980,11213
1853,11179,11071,11295
1857,11264,11159,11375
1861,11346,11242,11454
1865,11425,11322,11532
1869,11501,11397,11608
1873,11574,11469,11683
1877,11644,11537,11754
1881,11711,11603,11822
1885,11775,11666,11886
1889,11834,11725,11947
1893,11890,11779,12004
1897,11941,11829,12060
1901,11988,11876,12114
1905,12030,11916,12163
1909,12067,11949,12205
1913,12098,11976,12240
1917,12124,12000,12271
1921,12145,12018,12294
1925,12161,12032,12313
1929,12174,12042,12326
1933,12184,12050,12336
1937,12193,12056,12342
1941,12202,12064,12347
1945,12211,12074,12351
1949,12222,12087,12357
1953,12235,12103,12364
1957,12251,12122,12373
1961,12271,12147,12386
1965,12296,12177,12403
1969,12326,12213,12427
1973,12363,12254,12457
1977,12405,12303,12496
1981,12453,12356,12540
1985,12506,12414,12590
1989,12565,12478,12646
1993,12627,12546,12705
1997,12694,12619,12768
2001,12764,12695,12835
2005,12837,12774,12904
2009,12912,12853,12974
2013,12990,12933,13046
2017,13067,13014,13121
2021,13144,13092,13195
2025,13220,13167,13271
2029,13293,13240,13347
2033,13366,13311,13422
2037,13437,13381,13495
2041,13507,13452,13568
2045,13577,13521,13638
2049,13645,13589,13706
2053,13711,13657,13772
2057,13775,13721,13834
2061,13837,13784,13893
2065,13894,13842,13949
2069,13948,13895,14001
2073,13997,13943,14052
2077,14042,13983,14102
2081,14082,14017,14153
2085,14118,14044,14205
2089,14153,14065,14256
2093,14189,14084,14308
2097,14226,14104,14363
2101,14266,14126,14421
2105,14313,14156,14486
2109,14366,14194,14558
2113,14429,14242,14637
2117,14503,14302,14724
2121,14587,14376,14819
2125,14683,14464,14922
2129,14789,14565,15033
2133,14907,14680,15152
2137,15036,14809,15279
2141,15175,14950,15414
2145,15326,15105,15557
2149,15487,15271,15710
2153,15656,15446,15872
2157,15833,15629,16043
2161,16016,15809,16212
2165,16203,15987,16386
2169,16393,16165,16569
2177,NA,NA,NA
