"depth","best.age","min.age","max.age"
1,120,22,216
5,199,105,292
10,298,208,388
15,398,309,483
23,556,473,640
101.5,2113,1949,2230
104.5,2172,2003,2293
110.5,2412,2247,2531
114.5,2685,2546,2799
119.5,3026,2904,3136
124.5,3367,3255,3473
129.5,3708,3601,3811
134.5,4049,3943,4152
139.5,4390,4280,4492
144.5,4730,4616,4835
149.5,5071,4951,5182
154.5,5412,5282,5529
159.5,5753,5613,5882
164.5,5919,5787,6039
174.5,6212,6097,6316
184.5,6505,6402,6601
193.5,6768,6672,6865
201.5,7002,6905,7103
209.5,7237,7135,7345
219.5,7529,7414,7654
229.5,7761,7650,7879
239.5,7989,7868,8111
249.5,8217,8075,8357
259.5,8446,8274,8611
269.5,8674,8466,8873
275.5,8916,8697,9125
279.5,9848,9679,10016
284.5,11014,10780,11239
289.5,11067,10854,11276
304.5,11229,11012,11453
309.5,11282,11050,11527
314.5,11336,11087,11612
319.5,11390,11119,11700
324.5,11444,11147,11792
329.5,11497,11171,11886
334.5,11551,11190,11982
339.5,NA,NA,NA
