"depth","best.age","min.age","max.age"
0,13,-61,94
8,497,411,587
16,978,864,1088
24,1454,1308,1590
30,1806,1636,1964
35,2095,1905,2269
40,2379,2171,2570
45,2658,2433,2863
50,2931,2690,3148
55,3198,2943,3424
60,3457,3191,3690
65,3708,3434,3945
70,3951,3672,4189
75,4185,3903,4420
80,4409,4128,4638
85,4622,4346,4842
90,4824,4557,5033
95,5014,4758,5211
100,5191,4949,5382
110,5517,5296,5709
120,5830,5616,6026
130,6160,5955,6363
140,6538,6347,6738
150,6994,6815,7179
155,7261,7070,7455
160,7555,7340,7768
165,7872,7625,8122
170,8209,7925,8504
175,8563,8239,8900
180,8930,8574,9304
186,9381,9003,9778
192,9839,9467,10228
198,10298,9953,10627
203,10666,10374,10948
208,11017,10767,11278
213,11355,11125,11607
218,11682,11465,11928
223,11998,11788,12239
228,12307,12092,12535
233,12609,12393,12837
238,12906,12684,13143
243,13200,12968,13458
253,NA,NA,NA
263,NA,NA,NA
273,NA,NA,NA
283,NA,NA,NA
293,NA,NA,NA
303,NA,NA,NA
313,NA,NA,NA
