"depth","best.age","min.age","max.age"
0,-34,-61,-6
10,18,-14,49
20,70,26,113
30,123,64,180
40,178,109,250
50,235,156,319
60,296,208,387
70,361,265,459
80,433,329,540
85,473,363,585
95,563,441,689
105,669,532,812
115,795,641,956
125,944,774,1124
135,1120,936,1319
145,1326,1130,1540
155,1567,1363,1792
165,1845,1638,2074
175,2164,1959,2388
185,2528,2330,2741
195,2940,2754,3139
205,3404,3223,3590
215,3919,3735,4097
225,4479,4293,4669
235,5079,4889,5292
245,5715,5526,5953
255,6380,6197,6677
265,7069,6890,7379
275,7775,7547,8072
285,8460,8140,8728
295,9068,8656,9308
305,9548,9058,9769
315,9895,9413,10132
325,10154,9707,10398
335,10373,10017,10610
345,10598,10328,10825
355,10877,10651,11070
365,11257,11053,11433
375,11783,11581,11982
385,12447,12202,12691
395,13208,12874,13516
405,14024,13582,14425
411,NA,NA,NA
417,NA,NA,NA
