"depth","best.age","min.age","max.age"
0,-11,-46,8
20,1475,1372,1606
30,2221,2068,2398
35,2595,2421,2790
40,2968,2783,3181
45,3341,3139,3574
50,3713,3491,3960
55,4083,3843,4344
61,4525,4265,4801
65,4818,4546,5104
75,5544,5241,5849
86,6327,5994,6646
90,6607,6266,6932
95,6953,6602,7284
99,7227,6868,7561
105,7632,7263,7970
110,7963,7587,8304
115,8288,7908,8633
135,9530,9141,9880
155,10673,10288,11022
175,11717,11339,12053
195,12661,12293,12980
215,13507,13155,13819
235,14258,13926,14573
255,14919,14595,15233
275,15497,15170,15804
295,15997,15666,16297
315,16425,16097,16724
355,17089,16758,17392
415,17702,17363,18037
455,17928,17568,18288
495,18066,17667,18451
555,18187,17729,18653
575,18215,17740,18708
615,18269,17763,18805
635,18300,17791,18861
655,18337,17831,18919
695,18452,17965,19051
735,18619,18158,19208
775,18824,18359,19382
815,19052,18575,19578
856,19295,18802,19789
915,19626,19113,20077
935,19726,19213,20170
955,19817,19306,20258
995,19974,19469,20417
1035,20103,19609,20563
1059,20169,19679,20642
1095,20256,19776,20759
1115,20299,19825,20828
1155,20379,19906,20970
1192,NA,NA,NA
