"depth","best.age","min.age","max.age"
20,0,-40,38
25,88,49,128
30,177,119,237
35,265,179,350
40,722,630,812
50,2129,2022,2236
55,2833,2700,2960
60,3536,3373,3691
65,4239,4044,4426
70,4943,4714,5164
80,5624,5458,5787
90,6306,6180,6430
100,6988,6856,7096
105,7328,7174,7438
107.5,7951,7803,8080
110,8574,8406,8735
115,9820,9569,10059
120,11066,10716,11400
125,12311,11858,12748
130,13557,12996,14105
140,NA,NA,NA
