"sample.depths","sample.ages","Abies","Acer.rubrum","Acer.saccharum","Alnus","Betula","Carya","Cornus","Corylus","Cupressaceae","Ericaceae","Fagus","Fraxinus","Juglans.cinerea","Juglans.nigra","Larix","Ostrya","Picea","Pinus.subg..Strobus","Pinus.undiff.","Populus","Quercus","Salix","Taxus","Tilia","Tsuga","Ulmus","Ambrosia","Artemisia","Asteraceae.undiff.","Chenopodiaceae","Cyperaceae","Plantago","Poaceae","Polygonum","Rosaceae"
270,1830,0.0360983102918587,0.00153609831029186,0.00460829493087558,0.0207373271889401,0.547619047619048,0,0,0,0.00076804915514593,0,0.00153609831029186,0.00691244239631336,0.00153609831029186,0.00076804915514593,0.00384024577572965,0,0.0576036866359447,0.0476190476190476,0.217357910906298,0,0.0284178187403994,0,0,0,0.00844854070660522,0.00614439324116743,0.00614439324116743,0,0,0.00230414746543779,0,0,0,0,0
280,1899,0.0461144321093083,0,0.00683176771989752,0,0.530315969257045,0.00085397096498719,0.00170794192997438,0.00426985482493595,0.00512382578992314,0,0.00170794192997438,0.00597779675491033,0.00170794192997438,0,0.00256191289496157,0.00426985482493595,0.0563620836891546,0.0341588385994876,0.229718189581554,0,0.0324508966695132,0.00170794192997438,0,0,0.00597779675491033,0.0085397096498719,0.00512382578992314,0.0119555935098207,0,0.00170794192997438,0.00085397096498719,0,0,0,0
290,1968,0.0600858369098712,0,0.00214592274678112,0.00429184549356223,0.484978540772532,0,0,0,0,0,0.00107296137339056,0,0,0,0,0,0.0493562231759657,0.055793991416309,0.274678111587983,0,0.0278969957081545,0,0,0,0.00643776824034335,0.00858369098712446,0.00429184549356223,0.0128755364806867,0.00107296137339056,0.00536480686695279,0,0,0.00107296137339056,0,0
300,2037,0.0749506903353057,0.0029585798816568,0.00887573964497041,0.0019723865877712,0.453648915187377,0,0,0,0,0.0019723865877712,0,0.00690335305719921,0,0.000986193293885602,0,0.000986193293885602,0.0502958579881657,0.029585798816568,0.307692307692308,0,0.029585798816568,0,0,0,0.00690335305719921,0.00591715976331361,0.00591715976331361,0.0108481262327416,0,0,0,0,0,0,0
310,2107,0.0490196078431373,0,0,0.000980392156862745,0.499019607843137,0,0,0.00392156862745098,0,0.00196078431372549,0,0.00196078431372549,0,0,0,0,0.0598039215686275,0.0470588235294118,0.273529411764706,0,0.0245098039215686,0,0,0.00196078431372549,0.0088235294117647,0.00686274509803922,0.00294117647058824,0.00784313725490196,0.00588235294117647,0.00294117647058824,0.000980392156862745,0,0,0,0
320,2231,0.0581395348837209,0.00105708245243129,0.00634249471458774,0.00317124735729387,0.438689217758985,0,0,0.00317124735729387,0,0.00105708245243129,0,0.00528541226215645,0,0,0.00422832980972516,0,0.0486257928118393,0.0539112050739958,0.323467230443975,0,0.0338266384778013,0,0,0,0.00211416490486258,0.00317124735729387,0.00211416490486258,0.00317124735729387,0.00105708245243129,0.00422832980972516,0.00211416490486258,0,0,0,0.00105708245243129
330,2410,0.0457875457875458,0.00274725274725275,0.0146520146520147,0.0164835164835165,0.481684981684982,0,0,0.00274725274725275,0,0,0.00183150183150183,0.00549450549450549,0.00183150183150183,0,0,0,0.0467032967032967,0.0494505494505494,0.271062271062271,0,0.0228937728937729,0,0,0.000915750915750916,0.00824175824175824,0.00824175824175824,0.00641025641025641,0.00641025641025641,0,0.00274725274725275,0,0,0.00366300366300366,0,0
335,2500,0.0445026178010471,0,0.00916230366492147,0.0130890052356021,0.414921465968586,0,0,0,0.00392670157068063,0,0,0.00261780104712042,0.00654450261780105,0,0.00523560209424084,0,0.0405759162303665,0.0615183246073298,0.337696335078534,0,0.0261780104712042,0,0,0,0.0130890052356021,0.00392670157068063,0.00261780104712042,0.00916230366492147,0.00130890052356021,0.00130890052356021,0,0,0.00130890052356021,0,0.00130890052356021
345,2679,0.061744966442953,0,0.00536912751677852,0.0134228187919463,0.442953020134228,0,0,0,0.010738255033557,0,0,0.00402684563758389,0,0,0.00268456375838926,0.0147651006711409,0.036241610738255,0.0496644295302013,0.284563758389262,0,0.0295302013422819,0.00134228187919463,0,0,0.0120805369127517,0.00805369127516779,0.00536912751677852,0.00805369127516779,0,0.00536912751677852,0.00134228187919463,0,0.00134228187919463,0,0.00134228187919463
355,2835,0.0135265700483092,0.00193236714975845,0.0115942028985507,0.0202898550724638,0.518840579710145,0.000966183574879227,0,0.0115942028985507,0.000966183574879227,0,0,0.00676328502415459,0.00386473429951691,0,0,0.00193236714975845,0.0405797101449275,0.0550724637681159,0.253140096618358,0,0.0260869565217391,0,0,0.000966183574879227,0.00386473429951691,0.00869565217391304,0.00386473429951691,0.0106280193236715,0.000966183574879227,0,0,0.000966183574879227,0.000966183574879227,0,0.00193236714975845
365,2937,0.0340760157273919,0.00655307994757536,0.00786369593709043,0.0249017038007864,0.445609436435125,0,0,0.00655307994757536,0,0.00131061598951507,0,0.00524246395806029,0.00131061598951507,0,0.00655307994757536,0.00131061598951507,0.0301441677588467,0.0668414154652687,0.293577981651376,0,0.0235910878112713,0,0,0,0.0157273918741809,0.00262123197903014,0.0144167758846658,0.00393184796854522,0.00131061598951507,0.00262123197903014,0,0,0,0,0.00393184796854522
375,3039,0.042713567839196,0,0.00628140703517588,0.0251256281407035,0.39070351758794,0,0,0.0100502512562814,0,0,0.00251256281407035,0.00376884422110553,0,0,0,0,0.0565326633165829,0.103015075376884,0.297738693467337,0,0.0138190954773869,0.00251256281407035,0,0,0.0100502512562814,0.00628140703517588,0.00628140703517588,0.021356783919598,0.00125628140703518,0,0,0,0,0,0
385,3141,0.0407725321888412,0,0.00429184549356223,0.00321888412017167,0.513948497854077,0.00107296137339056,0,0.0075107296137339,0.0118025751072961,0,0.00107296137339056,0.00536480686695279,0.00214592274678112,0,0.00429184549356223,0.00107296137339056,0.0225321888412017,0.0665236051502146,0.276824034334764,0,0.0160944206008584,0.00107296137339056,0,0.00107296137339056,0.00321888412017167,0.00429184549356223,0.00429184549356223,0.00429184549356223,0,0.00321888412017167,0,0,0,0,0
395,3243,0.0335892514395393,0.000959692898272553,0.00959692898272553,0.0124760076775432,0.432821497120921,0,0,0.00767754318618042,0.00287907869481766,0.00191938579654511,0,0.00479846449136276,0,0,0,0.00287907869481766,0.0403071017274472,0.0911708253358925,0.294625719769674,0,0.0316698656429942,0.000959692898272553,0,0,0.00479846449136276,0.00863723608445298,0.00767754318618042,0.00479846449136276,0,0.00191938579654511,0.000959692898272553,0,0.00287907869481766,0,0
405,3345,0.00623052959501558,0,0,0.0155763239875389,0.532710280373832,0,0,0,0,0,0,0,0,0,0,0,0.00311526479750779,0,0.404984423676012,0,0.0249221183800623,0,0,0,0,0.00311526479750779,0,0.00623052959501558,0.00311526479750779,0,0,0,0,0,0
415,3446,0.0336927223719677,0.00404312668463612,0.00134770889487871,0.0215633423180593,0.421832884097035,0,0,0.00539083557951483,0,0,0,0.00134770889487871,0,0,0,0,0.0390835579514825,0.0741239892183288,0.34366576819407,0,0.0256064690026954,0.00673854447439353,0,0,0,0.00539083557951483,0.00539083557951483,0.00808625336927224,0.00269541778975741,0,0,0,0,0,0
425,3548,0.0574712643678161,0.00255427841634738,0.00383141762452107,0.0178799489144317,0.418901660280971,0,0.00127713920817369,0.00255427841634738,0,0.00383141762452107,0,0.00255427841634738,0,0,0,0,0.0217113665389527,0.0383141762452107,0.392081736909323,0,0.0153256704980843,0.00255427841634738,0,0,0.00127713920817369,0.00383141762452107,0.00510855683269476,0.00510855683269476,0.00255427841634738,0,0,0,0,0,0.00127713920817369
430,3599,0.0496760259179266,0,0.00647948164146868,0.0161987041036717,0.399568034557235,0,0,0,0,0,0,0.00323974082073434,0,0,0.00215982721382289,0,0.019438444924406,0.0788336933045356,0.389848812095032,0,0.00863930885529158,0,0,0,0.00431965442764579,0.00323974082073434,0.00539956803455724,0.00647948164146868,0.00107991360691145,0.00107991360691145,0,0,0,0,0.00431965442764579
440,3701,0.0542929292929293,0.00126262626262626,0.0138888888888889,0.0138888888888889,0.388888888888889,0,0,0,0,0.00126262626262626,0,0.00126262626262626,0,0,0,0,0.0252525252525253,0.0643939393939394,0.377525252525253,0,0.0214646464646465,0,0,0.00126262626262626,0,0.00757575757575758,0.0138888888888889,0.0101010101010101,0.00252525252525253,0.00126262626262626,0,0,0,0,0
450,3803,0.0816326530612245,0.00226757369614512,0.00226757369614512,0.0113378684807256,0.357142857142857,0,0,0.00340136054421769,0,0,0,0.00680272108843537,0.00113378684807256,0,0,0.00793650793650794,0.0374149659863946,0.0748299319727891,0.343537414965986,0.00113378684807256,0.0317460317460317,0.00226757369614512,0,0,0,0.00340136054421769,0.0102040816326531,0.0102040816326531,0,0.00566893424036281,0.00113378684807256,0,0.00340136054421769,0,0.00113378684807256
460,3905,0.0459459459459459,0.00405405405405405,0.00405405405405405,0.00405405405405405,0.345945945945946,0,0,0,0,0,0,0.0027027027027027,0.00135135135135135,0,0,0,0.0324324324324324,0.0297297297297297,0.485135135135135,0,0.0297297297297297,0,0,0,0,0.0027027027027027,0,0.00540540540540541,0,0.00540540540540541,0,0,0.00135135135135135,0,0
470,4006,0.0714285714285714,0.0038961038961039,0.0064935064935065,0.00909090909090909,0.301298701298701,0,0,0,0,0,0,0.0012987012987013,0,0,0.00519480519480519,0,0.0233766233766234,0.0584415584415584,0.457142857142857,0,0.0298701298701299,0,0,0,0,0.0064935064935065,0.00909090909090909,0.0064935064935065,0.0025974025974026,0.0025974025974026,0.0025974025974026,0,0.0012987012987013,0,0.0012987012987013
480,4129,0.0753205128205128,0,0.00320512820512821,0.00801282051282051,0.392628205128205,0,0,0.00480769230769231,0.00641025641025641,0,0.0016025641025641,0.00801282051282051,0.0016025641025641,0,0,0.00320512820512821,0.0384615384615385,0.032051282051282,0.373397435897436,0,0.0240384615384615,0,0,0,0,0.00480769230769231,0.00961538461538462,0.00801282051282051,0,0.0016025641025641,0,0,0.00320512820512821,0,0
490,4274,0.0703971119133574,0,0.0108303249097473,0.0072202166064982,0.350180505415162,0,0,0,0,0.00180505415162455,0.00180505415162455,0,0,0,0,0,0.036101083032491,0.0487364620938628,0.425992779783394,0,0.0126353790613718,0,0,0,0,0.0108303249097473,0.0126353790613718,0.0108303249097473,0,0,0,0,0,0,0
500,4418,0.0608108108108108,0,0.00965250965250965,0.00579150579150579,0.325289575289575,0,0,0.000965250965250965,0,0,0,0.0028957528957529,0,0,0,0.0028957528957529,0.0308880308880309,0.0762548262548263,0.428571428571429,0,0.027027027027027,0,0,0,0,0.00965250965250965,0.00772200772200772,0.00868725868725869,0,0.000965250965250965,0,0,0,0,0.00193050193050193
510,4562,0.0658307210031348,0,0.00417972831765935,0.0104493207941484,0.316614420062696,0.00208986415882968,0,0.00208986415882968,0,0,0,0.00208986415882968,0,0,0.00104493207941484,0.00626959247648903,0.0334378265412748,0.058516196447231,0.464994775339603,0.00104493207941484,0.0167189132706374,0.00104493207941484,0,0.00104493207941484,0.00626959247648903,0,0.00104493207941484,0.00208986415882968,0,0.00104493207941484,0,0,0.00208986415882968,0,0
520,4706,0.0285006195786865,0,0.00247831474597274,0.0148698884758364,0.452292441140025,0.00247831474597274,0,0.00123915737298637,0.00371747211895911,0,0,0.00371747211895911,0,0,0,0,0.023543990086741,0.0433705080545229,0.387856257744734,0,0.0161090458488228,0.00123915737298637,0,0,0.00123915737298637,0.00371747211895911,0.00371747211895911,0.00619578686493185,0,0,0.00123915737298637,0,0.00123915737298637,0,0.00123915737298637
530,4850,0.0102156640181612,0,0.00454029511918275,0.0249716231555051,0.389330306469921,0,0,0,0,0,0,0.00113507377979569,0,0,0,0.0113507377979569,0.021566401816118,0.242905788876277,0.249716231555051,0,0.0272417707150965,0,0,0.00113507377979569,0,0,0.00567536889897843,0.00681044267877412,0,0,0,0,0.00340522133938706,0,0
540,4994,0.0564826700898588,0,0,0.00641848523748395,0.442875481386393,0,0,0,0,0,0,0.00641848523748395,0,0,0.00256739409499358,0,0.024390243902439,0.0282413350449294,0.394094993581515,0,0.0205391527599487,0,0,0,0,0.00128369704749679,0.00385109114249037,0.00770218228498074,0.00128369704749679,0.00256739409499358,0,0,0,0,0.00128369704749679
550,5139,0.0432737535277516,0,0,0.00376293508936971,0.375352775164628,0,0,0,0,0,0,0.00188146754468485,0,0,0,0,0.0225776105362183,0.0498588899341486,0.470366886171214,0,0.0103480714957667,0,0,0,0,0.00188146754468485,0.00564440263405456,0.0103480714957667,0.00282220131702728,0.000940733772342427,0,0,0.000940733772342427,0,0
560,5283,0.027124773960217,0.00180831826401447,0.00361663652802893,0.000904159132007233,0.304701627486438,0,0,0.00180831826401447,0,0,0,0.000904159132007233,0.000904159132007233,0,0.000904159132007233,0,0.0253164556962025,0.0949367088607595,0.503616636528029,0,0.0126582278481013,0,0,0.000904159132007233,0.000904159132007233,0.0054249547920434,0.00361663652802893,0.0081374321880651,0,0.00180831826401447,0,0,0,0,0
570,5427,0.0233393177737881,0,0.000897666068222621,0.0143626570915619,0.286355475763016,0.000897666068222621,0,0.00628366247755835,0.000897666068222621,0,0,0.000897666068222621,0,0,0.000897666068222621,0.00269299820466786,0.0116696588868941,0.115798922800718,0.491023339317774,0,0.0152603231597846,0,0,0,0.00538599640933573,0.00269299820466786,0.00538599640933573,0.00628366247755835,0,0.00269299820466786,0.000897666068222621,0,0.00359066427289048,0,0.00179533213644524
580,5571,0.0164609053497942,0,0.00617283950617284,0.0174897119341564,0.228395061728395,0,0,0.00720164609053498,0,0,0,0.00308641975308642,0,0,0.00205761316872428,0.00308641975308642,0.00720164609053498,0.0195473251028807,0.641975308641975,0,0.0154320987654321,0,0,0,0.00720164609053498,0.0051440329218107,0.00205761316872428,0.00617283950617284,0.00102880658436214,0.00411522633744856,0.00102880658436214,0,0.00308641975308642,0,0.00205761316872428
590,5715,0.0145310435931308,0,0,0.00132100396301189,0.252311756935271,0,0,0,0,0,0,0.00264200792602378,0,0,0,0,0.0184940554821664,0.071334214002642,0.606340819022457,0,0.0184940554821664,0,0,0,0,0.00660501981505945,0.00264200792602378,0.00264200792602378,0,0.00264200792602378,0,0,0,0,0
600,5859,0.0133779264214047,0,0.00334448160535117,0.0100334448160535,0.193979933110368,0,0,0.00334448160535117,0,0,0,0,0,0,0,0,0.0284280936454849,0.162207357859532,0.548494983277592,0,0.0217391304347826,0,0,0,0,0.00501672240802676,0.00501672240802676,0,0,0,0,0,0.00501672240802676,0,0
610,6004,0.0282776349614396,0,0.0025706940874036,0.0051413881748072,0.353470437017995,0,0,0.0025706940874036,0,0,0,0.0051413881748072,0,0,0.0012853470437018,0,0.0167095115681234,0.038560411311054,0.482005141388175,0,0.0244215938303342,0,0,0,0.0012853470437018,0.0025706940874036,0.0154241645244216,0.0102827763496144,0.0012853470437018,0.0089974293059126,0,0,0,0,0
620,6148,0.0386363636363636,0.00113636363636364,0.00113636363636364,0.00454545454545455,0.182954545454545,0,0,0.00113636363636364,0,0,0,0,0,0,0,0.00568181818181818,0.0761363636363636,0.134090909090909,0.527272727272727,0,0.0125,0,0,0,0,0.00454545454545455,0.00340909090909091,0.00113636363636364,0,0.00113636363636364,0.00340909090909091,0,0.00113636363636364,0,0
630,6310,0.0431309904153355,0,0,0.00319488817891374,0.162939297124601,0,0,0.00319488817891374,0.00159744408945687,0,0,0.00159744408945687,0,0,0.00159744408945687,0.00638977635782748,0.0479233226837061,0.0559105431309904,0.640575079872205,0,0.012779552715655,0,0,0,0,0.00638977635782748,0.00479233226837061,0.00638977635782748,0,0,0,0,0.00159744408945687,0,0
640,6516,0.00628930817610063,0,0,0.010062893081761,0.218867924528302,0,0,0,0.00125786163522013,0,0,0,0,0,0,0,0.0125786163522013,0.0981132075471698,0.625157232704402,0,0.00754716981132075,0,0,0,0,0.0113207547169811,0.00251572327044025,0.00377358490566038,0,0,0,0,0.00251572327044025,0,0
650,6721,0.0230692076228686,0,0.00200601805416249,0.0150451354062187,0.263791374122367,0,0,0,0,0,0,0.00501504513540622,0,0,0,0,0.0120361083249749,0.113340020060181,0.508525576730191,0,0.0220661985957874,0,0,0,0,0.0090270812437312,0.00401203610832497,0.00802407221664995,0,0.00300902708124373,0.0100300902708124,0,0.00100300902708124,0,0
660,6926,0.0126782884310618,0,0.00316957210776545,0,0.196513470681458,0,0,0,0,0,0,0.00158478605388273,0,0,0,0,0.00316957210776545,0.0903328050713154,0.6513470681458,0,0.01743264659271,0,0,0.00158478605388273,0,0.00316957210776545,0.0110935023771791,0.00158478605388273,0,0.00316957210776545,0.00316957210776545,0,0,0,0
670,7132,0.0129645635263613,0,0.0017286084701815,0.0112359550561798,0.224719101123595,0,0,0,0,0,0,0.00605012964563526,0,0,0,0,0.0535868625756266,0.274848746758859,0.340535868625756,0,0.0337078651685393,0,0,0,0,0.00950734658599827,0.0121002592912705,0.010371650821089,0,0.00605012964563526,0,0,0.00259291270527226,0,0
680,7337,0.0323886639676113,0,0.00269905533063428,0.0107962213225371,0.263157894736842,0,0,0.0242914979757085,0,0,0,0.0134952766531714,0,0,0,0,0.0553306342780027,0.187584345479082,0.360323886639676,0,0.0121457489878543,0,0,0,0,0.0148448043184885,0.00404858299595142,0.00404858299595142,0,0.00404858299595142,0.0107962213225371,0,0,0,0
690,7542,0.00723763570566948,0,0,0.00241254523522316,0.170084439083233,0,0,0.00482509047044632,0.00361881785283474,0,0,0.00120627261761158,0,0,0,0,0.00241254523522316,0.177322074788902,0.571773220747889,0,0.014475271411339,0,0,0,0,0.0156815440289505,0.00482509047044632,0.014475271411339,0,0.00361881785283474,0.0060313630880579,0,0,0,0
700,7748,0.0222551928783383,0,0.00667655786350148,0.0163204747774481,0.226261127596439,0,0,0.00370919881305638,0,0.000741839762611276,0,0.000741839762611276,0.000741839762611276,0,0.00222551928783383,0,0.0140949554896142,0.207715133531157,0.440652818991098,0,0.0163204747774481,0,0,0,0,0.00445103857566766,0.013353115727003,0.0163204747774481,0.000741839762611276,0.00370919881305638,0,0,0.00148367952522255,0,0.00148367952522255
710,7953,0.0273037542662116,0,0,0.00341296928327645,0.273037542662116,0,0,0,0,0,0,0.00341296928327645,0,0,0,0,0.015358361774744,0.255972696245734,0.370307167235495,0,0.0170648464163823,0,0,0,0.00170648464163823,0.00511945392491468,0.0119453924914676,0.0068259385665529,0.00170648464163823,0.00341296928327645,0,0,0.00170648464163823,0,0.00170648464163823
720,8159,0.0365853658536585,0,0.00332594235033259,0.0310421286031042,0.291574279379157,0,0,0.0133037694013304,0,0,0,0.00110864745011086,0,0,0,0.00332594235033259,0.0310421286031042,0.30709534368071,0.231707317073171,0,0.0144124168514412,0,0,0,0,0.00332594235033259,0.00776053215077605,0.0155210643015521,0,0.00554323725055432,0,0,0.00332594235033259,0,0
730,8364,0.0302325581395349,0,0.00232558139534884,0.0534883720930233,0.437209302325581,0,0,0.0162790697674419,0,0,0,0,0,0,0,0,0.0255813953488372,0.234883720930233,0.106976744186047,0,0.0302325581395349,0,0,0,0,0.00697674418604651,0.0232558139534884,0.0186046511627907,0,0.00232558139534884,0.0116279069767442,0,0,0,0
740,8569,0.0521920668058455,0,0.00417536534446764,0.0125260960334029,0.41544885177453,0,0,0.0167014613778706,0,0.00208768267223382,0,0.00626304801670146,0,0,0,0,0.0104384133611691,0.0334029227557411,0.382045929018789,0,0.022964509394572,0.00208768267223382,0,0,0.00208768267223382,0.0104384133611691,0.00417536534446764,0.00208768267223382,0.00417536534446764,0.0167014613778706,0,0,0,0,0
750,8761,0.0592991913746631,0,0.00539083557951483,0.0188679245283019,0.3544474393531,0,0,0.00808625336927224,0,0,0,0.00539083557951483,0,0.00134770889487871,0,0,0.0350404312668464,0.032345013477089,0.424528301886792,0,0.0107816711590297,0.00134770889487871,0.00269541778975741,0,0.00134770889487871,0.00539083557951483,0.0188679245283019,0.0134770889487871,0,0.00134770889487871,0,0,0,0,0
760,8826,0.0701058201058201,0,0.00132275132275132,0.0238095238095238,0.420634920634921,0.00396825396825397,0,0.00264550264550265,0,0,0,0.00661375661375661,0,0,0,0,0.0277777777777778,0.0185185185185185,0.33994708994709,0,0.00661375661375661,0.00132275132275132,0,0,0,0.0132275132275132,0.0264550264550265,0.0119047619047619,0.00132275132275132,0.0119047619047619,0.00925925925925926,0,0,0,0.00264550264550265
770,8891,0.0651974288337925,0,0.000918273645546373,0.0165289256198347,0.379247015610652,0,0,0.00642791551882461,0,0,0.000918273645546373,0.00826446280991736,0,0.000918273645546373,0,0,0.054178145087236,0.0257116620752984,0.381083562901745,0,0.00642791551882461,0.000918273645546373,0,0,0,0.014692378328742,0.0156106519742883,0.0128558310376492,0,0.00550964187327824,0.000918273645546373,0,0.00367309458218549,0,0
780,8957,0.0907928388746803,0,0.00127877237851662,0.0332480818414322,0.410485933503836,0.00127877237851662,0.00127877237851662,0.0153452685421995,0.00255754475703325,0,0,0.00127877237851662,0,0,0.00383631713554987,0,0.0460358056265985,0.0179028132992327,0.30306905370844,0,0.0179028132992327,0,0,0.00127877237851662,0,0.0051150895140665,0.0127877237851662,0.020460358056266,0.00383631713554987,0.00127877237851662,0.00255754475703325,0,0.0051150895140665,0,0.00127877237851662
790,9022,0.0381194409148666,0.00127064803049555,0.00381194409148666,0.0660736975857687,0.404066073697586,0.00127064803049555,0.00381194409148666,0,0,0,0.00127064803049555,0.00508259212198221,0.00254129606099111,0,0,0.00635324015247776,0.0698856416772554,0.00635324015247776,0.327827191867853,0,0.0152477763659466,0,0,0,0,0.00635324015247776,0.01143583227446,0.0152477763659466,0.00762388818297332,0.00508259212198221,0,0,0.00127064803049555,0,0
810,9152,0.048051948051948,0,0.0012987012987013,0.0324675324675325,0.427272727272727,0,0,0.0181818181818182,0,0,0.0012987012987013,0.0012987012987013,0,0,0,0,0.090909090909091,0.00909090909090909,0.3,0,0.00909090909090909,0.00519480519480519,0,0,0,0.0116883116883117,0.0142857142857143,0.0233766233766234,0,0.00519480519480519,0.0012987012987013,0,0,0,0
820,9218,0.0648936170212766,0,0.00425531914893617,0.024468085106383,0.423404255319149,0,0,0,0,0,0.00425531914893617,0,0.00212765957446809,0.00212765957446809,0,0,0.0829787234042553,0.0234042553191489,0.264893617021277,0,0.0106382978723404,0.00638297872340425,0,0,0,0.0212765957446809,0.0287234042553191,0.0234042553191489,0,0.0127659574468085,0,0,0,0,0
830,9283,0.0987791342952275,0,0.00443951165371809,0.0133185349611543,0.334073251942286,0,0,0.0110987791342952,0,0,0.00221975582685905,0.00221975582685905,0.00110987791342952,0,0.00443951165371809,0,0.129855715871254,0,0.320754716981132,0,0.00776914539400666,0.00332963374028857,0,0,0,0.0144284128745838,0.0210876803551609,0.0122086570477248,0,0.0177580466148724,0.00110987791342952,0,0,0,0
840,9348,0.063625450180072,0,0.00120048019207683,0.014405762304922,0.378151260504202,0,0,0.0108043217286915,0,0.00120048019207683,0,0.00360144057623049,0.00240096038415366,0,0,0,0.129651860744298,0.00960384153661465,0.303721488595438,0,0.0132052821128451,0.00120048019207683,0,0,0,0.014405762304922,0.0204081632653061,0.021608643457383,0.00120048019207683,0.00840336134453781,0,0,0.00120048019207683,0,0
