"depth","best.age","min.age","max.age"
150,NA,NA,NA
190,NA,NA,NA
210,NA,NA,NA
230,NA,NA,NA
250,NA,NA,NA
270,10475,10232,10716
290,10683,10452,10915
310,10908,10613,11209
330,11234,10928,11542
350,11560,11138,11951
370,11886,11301,12410
390,12218,11728,12659
400,12386,11999,12741
410,12554,12253,12857
440,NA,NA,NA
