"depth","best.age","min.age","max.age"
0,-1,-2,2
2,411,312,514
5,1027,780,1288
7,1438,1092,1803
10,1691,1340,2056
12,1810,1477,2159
15,1990,1684,2320
18,2170,1884,2483
20,2289,2012,2591
22,2409,2135,2700
25,2589,2317,2870
28,2768,2493,3050
30,2888,2605,3173
32,3008,2714,3298
35,3187,2878,3496
38,3367,3039,3702
40,3487,3143,3840
45,3786,3395,4190
48,3950,3545,4373
50,4009,3640,4399
55,4156,3809,4512
57,4214,3859,4589
60,4302,3907,4717
62,4361,3935,4819
65,NA,NA,NA
67,NA,NA,NA
70,NA,NA,NA
72,NA,NA,NA
75,NA,NA,NA
77,NA,NA,NA
78,NA,NA,NA
80,NA,NA,NA
82,NA,NA,NA
85,NA,NA,NA
87,NA,NA,NA
90,NA,NA,NA
92,NA,NA,NA
95,NA,NA,NA
