"depth","best.age","min.age","max.age"
0,-35,-45,-26
10,38,-23,98
25,155,6,299
50,656,523,788
75,1157,1022,1291
100,1659,1512,1801
125,2160,1993,2323
150,2670,2482,2850
175,3209,3048,3363
200,3748,3604,3889
225,4287,4155,4428
250,4825,4704,4972
275,5364,5237,5524
300,5952,5687,6158
325,NA,NA,NA
350,NA,NA,NA
375,NA,NA,NA
400,NA,NA,NA
425,NA,NA,NA
450,NA,NA,NA
475,NA,NA,NA
500,NA,NA,NA
525,NA,NA,NA
550,NA,NA,NA
575,NA,NA,NA
600,NA,NA,NA
625,NA,NA,NA
650,NA,NA,NA
675,NA,NA,NA
700,NA,NA,NA
725,NA,NA,NA
750,NA,NA,NA
775,NA,NA,NA
800,NA,NA,NA
830,NA,NA,NA
855,NA,NA,NA
860,NA,NA,NA
