"depth","best.age","min.age","max.age"
1,-34,-36,-33
10,26,23,29
30,159,152,168
40,226,216,238
50,293,280,307
70,426,408,446
82,506,485,530
105,660,632,690
125,793,760,829
145,927,889,975
155,994,952,1038
165,1060,1016,1108
185,1194,1145,1248
205,1327,1273,1395
225,1461,1401,1535
245,1594,1529,1675
265,1728,1657,1815
285,1862,1785,1955
305,1995,1914,2096
332,2175,2086,2284
352,2309,2215,2426
372,2442,2342,2565
392,2576,2471,2706
412,2709,2599,2846
432,2843,2727,2985
446,2936,2817,3084
461,3036,2913,3189
476,3137,3009,3294
491,3237,3105,3399
511,3370,3233,3539
531,NA,NA,NA
