"depth","best.age","min.age","max.age"
15,40,-6,90
30,98,35,171
55,263,151,384
77,475,277,642
97,689,422,899
111,833,547,1058
125,961,689,1169
145,1111,959,1297
165,1440,1280,1658
185,1942,1724,2173
211,2619,2380,2860
235,3023,2784,3289
251,3130,2843,3418
271,3168,2782,3552
320,3467,3004,4026
338,3902,3510,4411
354,4384,4005,4789
366,4722,4363,5023
380,5008,4691,5220
405,5163,4842,5519
422,5214,4812,5601
440,5296,4905,5668
454,5396,5058,5723
470,5567,5301,5847
482,5747,5514,5999
502,6165,5944,6396
520,6661,6421,6905
535,7146,6866,7430
550,7686,7367,8021
570,8475,8120,8832
576,8724,8372,9080
604,9918,9527,10240
612,10252,9821,10565
622,10656,10193,11025
630,10973,10498,11416
640,11428,10967,11942
645,11709,11257,12236
651,12104,11661,12639
660,12792,12321,13331
666,13294,12783,13845
672,13816,13250,14390
679,14433,13791,15048
