"depth","best.age","min.age","max.age"
1,-23,-49,0
10,30,3,58
20,319,281,357
30,838,792,881
40,1356,1296,1414
50,1875,1795,1948
60,2393,2291,2482
70,2912,2786,3015
80,3430,3281,3549
90,3949,3777,4084
100,4467,4274,4621
110,4960,4766,5115
120,5428,5254,5573
130,5895,5743,6038
150,6830,6693,6968
155,7064,6928,7202
160,7297,7163,7439
165,7531,7397,7677
170,7765,7630,7917
175,7998,7863,8158
180,8232,8094,8399
185,8466,8323,8645
190,8699,8549,8897
195,8933,8777,9146
200,9167,9002,9391
205,9205,9038,9404
210,9244,9055,9447
215,9283,9065,9507
220,9321,9072,9578
225,9360,9076,9657
230,9399,9080,9743
235,9437,9081,9829
240,9476,9083,9917
245,NA,NA,NA
250,NA,NA,NA
