"depth","best.age","min.age","max.age"
0,-14,-16,-11
10,86,71,106
20,187,154,225
30,287,238,345
45,437,364,525
55,537,448,645
65,638,531,764
75,738,615,885
85,838,699,1005
95,939,783,1125
105,1039,866,1244
120,1189,993,1425
130,1289,1076,1544
140,1390,1160,1664
155,1540,1285,1844
165,1640,1369,1963
175,1741,1453,2084
185,1841,1537,2204
195,1956,1641,2331
205,2156,1865,2499
215,2356,2085,2661
225,2556,2295,2835
235,2756,2502,3016
245,2956,2707,3209
255,3156,2906,3410
265,3356,3095,3612
275,3555,3275,3818
285,3755,3445,4021
295,3955,3618,4233
305,4155,3797,4455
320,4455,4062,4792
335,4709,4307,5061
345,4817,4445,5143
355,4925,4581,5227
365,5033,4715,5312
375,5141,4848,5401
385,5249,4983,5497
395,5357,5113,5597
405,5465,5228,5691
415,5573,5336,5792
420,5627,5388,5845
430,5735,5485,5955
440,5842,5576,6071
450,5950,5649,6186
460,6058,5729,6312
