"depth","best.age","min.age","max.age"
1850,10,-62,87
1860,77,6,152
1880,210,140,286
1900,344,271,422
1910,411,335,490
1920,477,399,558
1930,544,462,625
1950,677,588,761
1970,811,712,898
1990,944,837,1037
2010,1077,960,1177
2030,1211,1084,1319
2050,1344,1207,1461
2070,1478,1330,1604
2090,1611,1453,1748
2110,1744,1575,1891
2130,1878,1698,2036
2150,2011,1821,2181
2170,2145,1942,2325
2190,2278,2064,2470
2210,2411,2186,2615
2230,2545,2308,2760
2250,2678,2428,2904
2260,2756,2507,2982
2270,2846,2605,3064
2280,2937,2703,3147
2290,3028,2801,3231
2300,3118,2898,3314
2310,3209,2994,3398
2320,3300,3089,3482
2330,3390,3185,3567
2350,3572,3378,3739
2370,3753,3569,3914
2390,3934,3758,4092
2410,4116,3944,4273
2420,4206,4034,4364
2440,4388,4210,4548
2460,4569,4385,4739
2480,4750,4516,4927
2500,4932,4652,5117
2520,5113,4805,5307
2540,5294,4959,5499
2550,5385,5039,5597
2560,5770,5433,5976
2570,6514,6229,6705
2580,7258,7060,7448
2600,8747,8551,8943
2610,9491,9284,9704
2620,10235,10013,10469
2640,11724,11453,12006
2650,12393,12107,12692
2660,12839,12550,13142
2670,13285,12967,13619
2680,13731,13365,14117
2700,14623,14130,15164
2710,15069,14499,15702
2720,15515,14860,16243
2730,17140,16476,17881
2740,20208,19564,20896
2750,23275,22603,23970
2770,29410,28542,30225
2780,32477,31471,33416
2800,38302,37044,39464
2820,41332,40427,42246
2840,44362,43292,45522
2860,45906,44835,47009
2870,46430,45226,47642
2890,47478,45766,49376
2900,NA,NA,NA
2920,NA,NA,NA
2950,NA,NA,NA
2960,NA,NA,NA
2970,NA,NA,NA
