"depth","best.age","min.age","max.age"
0,-34,-43,-25
10,136,107,167
15,222,175,264
20,307,245,363
22,341,273,403
24,375,300,442
30,477,384,561
40,647,522,758
50,818,661,956
60,988,799,1154
70,1158,939,1353
80,1329,1077,1550
90,1499,1216,1749
100,1669,1354,1946
110,1881,1557,2166
120,2126,1811,2403
130,2371,2066,2641
140,2616,2320,2878
145,2738,2447,2996
155,2983,2701,3234
160,3106,2828,3353
165,3228,2957,3473
175,3473,3210,3710
180,3596,3337,3829
185,3718,3465,3949
190,3841,3593,4069
195,3964,3720,4188
200,4086,3847,4307
205,4209,3974,4426
210,4331,4102,4547
215,4454,4229,4666
220,4576,4356,4785
225,4699,4482,4904
230,4821,4609,5023
235,4944,4736,5143
240,5066,4863,5262
245,5189,4989,5381
252,5360,5166,5548
260,5556,5368,5740
270,5801,5621,5980
280,6046,5873,6220
290,6291,6125,6461
300,6536,6375,6701
