"sample.depths","sample.ages","Abies","Acer.spicatum","Alnus.undiff.","Betula","Corylus","Cupressaceae","Ericaceae","Juglans.nigra","Larix","Ostrya.Carpinus","Pinus.undiff.","Quercus","Salix","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Ambrosia","Alnus.viridis","Myrica","Poaceae","Acer.saccharum","Pinus.banksiana.type","Pinus.strobus","Tsuga.canadensis","Picea.undiff.","Fraxinus.nigra","Picea.glauca","Picea.mariana","Artemisia","Cyperaceae","Thalictrum","Amaranthaceae","Rumex.Oxyria.digyna","Populus.balsamifera","Carya","Tilia","Saxifraga.oppositifolia.type","Juglans.cinerea","Shepherdia.canadensis","Acer.undiff.","Potentilla","Fabaceae","Cornus.sericea","Castanea","Epilobium","Campanula.type","Spiraea","Caryophyllaceae","Fagus","Rhamnus","Morus","Rosaceae.undiff.","Saxifragaceae.undiff.","Nyssa","Apiaceae","Dryas","Plantago","Ranunculus"
328,NA,0.0301369863013699,0.00273972602739726,0.00273972602739726,0.452054794520548,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.00273972602739726,0.0164383561643836,0.010958904109589,0.0904109589041096,0.117808219178082,0.00273972602739726,0.00273972602739726,0.010958904109589,0.00273972602739726,0.00273972602739726,0.0136986301369863,0.052054794520548,0.00273972602739726,0.00547945205479452,0.010958904109589,0.063013698630137,0.00821917808219178,0.0465753424657534,0.0246575342465753,0.00273972602739726,0.0136986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,NA,0.0130293159609121,0,0.00325732899022801,0.420195439739414,0,0.00651465798045603,0.0162866449511401,0,0.0162866449511401,0.0325732899022801,0.0618892508143322,0.120521172638436,0.00651465798045603,0.00977198697068404,0.00651465798045603,0,0,0.0260586319218241,0.0390879478827362,0.00651465798045603,0.00651465798045603,0.00977198697068404,0.0944625407166124,0.00325732899022801,0.0488599348534202,0,0.0130293159609121,0.00977198697068404,0.00977198697068404,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00325732899022801,0.00651465798045603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,NA,0.0202898550724638,0.00289855072463768,0,0.420289855072464,0,0.0202898550724638,0.0115942028985507,0,0.0173913043478261,0.0289855072463768,0.0260869565217391,0.12463768115942,0.00289855072463768,0.00869565217391304,0.0202898550724638,0.00289855072463768,0.00289855072463768,0.0231884057971014,0.0434782608695652,0.00579710144927536,0.00579710144927536,0.0115942028985507,0.0753623188405797,0.00289855072463768,0.0521739130434783,0.00869565217391304,0.0115942028985507,0,0.00289855072463768,0.0231884057971014,0,0.00289855072463768,0,0.00869565217391304,0.0115942028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,NA,0.025974025974026,0,0.00324675324675325,0.36038961038961,0.00324675324675325,0.012987012987013,0,0,0.012987012987013,0.0064935064935065,0.051948051948052,0.142857142857143,0.0064935064935065,0.00974025974025974,0.012987012987013,0,0,0.0324675324675325,0.0616883116883117,0.00324675324675325,0.00974025974025974,0.00324675324675325,0.0584415584415584,0,0.090909090909091,0.012987012987013,0.0454545454545455,0.012987012987013,0,0.00974025974025974,0,0,0,0.0064935064935065,0,0.00324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,NA,0,0,0.00332225913621262,0.219269102990033,0,0.0764119601328904,0.00332225913621262,0,0.00996677740863787,0.0199335548172757,0.0431893687707641,0.149501661129568,0.026578073089701,0.0199335548172757,0.00332225913621262,0.00332225913621262,0.00332225913621262,0.0465116279069767,0.0863787375415282,0.00664451827242525,0,0.00332225913621262,0.0365448504983389,0.00996677740863787,0.112956810631229,0.00996677740863787,0.0398671096345515,0.00332225913621262,0.00664451827242525,0.0232558139534884,0,0,0,0.026578073089701,0.00332225913621262,0,0.00332225913621262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,NA,0.00288184438040346,0,0.00288184438040346,0.219020172910663,0.00288184438040346,0.141210374639769,0.00288184438040346,0,0,0.0230547550432277,0.0778097982708934,0.0835734870317003,0.0288184438040346,0.0115273775216138,0.0115273775216138,0,0,0.0547550432276657,0.0489913544668588,0.0115273775216138,0.00576368876080692,0.00576368876080692,0.0259365994236311,0,0.106628242074928,0.00864553314121038,0.0634005763688761,0.00864553314121038,0.00576368876080692,0.031700288184438,0,0,0,0.00864553314121038,0,0,0,0.00288184438040346,0.00288184438040346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,NA,0,0,0.0064935064935065,0.207792207792208,0,0.0844155844155844,0.00974025974025974,0,0,0,0.107142857142857,0.0454545454545455,0.0194805194805195,0.00974025974025974,0.0064935064935065,0,0.00324675324675325,0.0422077922077922,0.0746753246753247,0.0064935064935065,0.00324675324675325,0.00324675324675325,0.0551948051948052,0.00974025974025974,0.217532467532468,0,0.025974025974026,0.00974025974025974,0.0064935064935065,0.0357142857142857,0,0,0,0.00324675324675325,0,0,0,0,0,0.00324675324675325,0.00324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,NA,0,0,0.00492610837438424,0.216748768472906,0,0.123152709359606,0,0,0.00246305418719212,0.00246305418719212,0.0886699507389163,0.0492610837438424,0.0246305418719212,0.0246305418719212,0.0123152709359606,0.00492610837438424,0,0.0517241379310345,0.0492610837438424,0.00985221674876847,0,0.0221674876847291,0.0295566502463054,0.00985221674876847,0.137931034482759,0.0197044334975369,0.0492610837438424,0.0123152709359606,0.00246305418719212,0.0394088669950739,0,0.00246305418719212,0,0.00246305418719212,0.00246305418719212,0,0,0,0,0,0,0.00246305418719212,0.00246305418719212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,NA,0,0,0.003003003003003,0.201201201201201,0,0.102102102102102,0.009009009009009,0,0,0.003003003003003,0.159159159159159,0.042042042042042,0.045045045045045,0.03003003003003,0.012012012012012,0,0,0.051051051051051,0.057057057057057,0.024024024024024,0,0.024024024024024,0.063063063063063,0.006006006006006,0.06006006006006,0.006006006006006,0.021021021021021,0.015015015015015,0.003003003003003,0.039039039039039,0,0,0,0.003003003003003,0.003003003003003,0,0,0,0,0,0.009009009009009,0,0,0.003003003003003,0.003003003003003,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0
353,NA,0,0,0.013986013986014,0.293706293706294,0,0,0,0,0,0.0034965034965035,0.122377622377622,0.0174825174825175,0.048951048951049,0.0034965034965035,0.006993006993007,0.0104895104895105,0,0.062937062937063,0.0664335664335664,0.013986013986014,0,0.020979020979021,0.020979020979021,0,0,0.0034965034965035,0.006993006993007,0.027972027972028,0.013986013986014,0.241258741258741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,NA,0.00348432055749129,0,0.0104529616724739,0.146341463414634,0,0.00348432055749129,0.00348432055749129,0,0,0.00696864111498258,0.18815331010453,0.0174216027874564,0.0313588850174216,0.00696864111498258,0.00696864111498258,0.00696864111498258,0,0.097560975609756,0.00696864111498258,0.0104529616724739,0,0.0383275261324042,0.0139372822299652,0.00348432055749129,0.0696864111498258,0,0.0139372822299652,0.024390243902439,0.0139372822299652,0.268292682926829,0,0.00348432055749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348432055749129,0,0,0,0,0,0,0,0,0,0,0
355,NA,0,0,0.00630914826498423,0.167192429022082,0,0.00315457413249211,0,0,0,0.00630914826498423,0.201892744479495,0.00946372239747634,0.0441640378548896,0.00946372239747634,0.00946372239747634,0.00946372239747634,0.00315457413249211,0.0946372239747634,0.00946372239747634,0.0252365930599369,0,0.0189274447949527,0.0157728706624606,0.00630914826498423,0.0441640378548896,0,0.00630914826498423,0.0252365930599369,0.0126182965299685,0.255520504731861,0.00630914826498423,0.00315457413249211,0.00315457413249211,0,0,0,0,0,0,0,0.00315457413249211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,NA,0,0,0,0.161290322580645,0,0.0201612903225806,0,0,0,0,0.181451612903226,0.00806451612903226,0.0403225806451613,0.00806451612903226,0.00806451612903226,0.00806451612903226,0,0.0846774193548387,0.00403225806451613,0.00403225806451613,0,0.0161290322580645,0.0161290322580645,0.00403225806451613,0.0564516129032258,0.00403225806451613,0.0161290322580645,0.0201612903225806,0.00806451612903226,0.330645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,NA,0,0,0.0065359477124183,0.065359477124183,0,0.00326797385620915,0.0065359477124183,0,0,0.0065359477124183,0.222222222222222,0.0065359477124183,0.0294117647058824,0.00980392156862745,0.00326797385620915,0,0,0.117647058823529,0.0163398692810458,0.0196078431372549,0.00326797385620915,0.0163398692810458,0.0163398692810458,0.00326797385620915,0.107843137254902,0,0.00326797385620915,0.0130718954248366,0.00980392156862745,0.297385620915033,0,0,0.00326797385620915,0.00326797385620915,0,0,0,0,0.00326797385620915,0,0,0,0,0.00326797385620915,0,0,0,0.00326797385620915,0,0,0,0,0,0,0,0,0,0
361,NA,0,0,0.0161812297734628,0.087378640776699,0.00323624595469256,0.0226537216828479,0,0,0,0.00647249190938511,0.284789644012945,0.00647249190938511,0.0258899676375405,0.0226537216828479,0.00323624595469256,0.00647249190938511,0.00323624595469256,0.0841423948220065,0.0161812297734628,0.0226537216828479,0,0.0355987055016181,0.0258899676375405,0.00323624595469256,0.0938511326860841,0.00323624595469256,0.00647249190938511,0.0161812297734628,0.00970873786407767,0.174757281553398,0,0.00323624595469256,0,0.00647249190938511,0,0,0,0,0.00323624595469256,0,0,0,0,0,0,0,0,0.00647249190938511,0,0,0,0,0,0,0,0,0,0
