"sample.depths","sample.ages","Abies","Alnus.viridis.type","Ambrosia.type","Artemisia","Betula","Cyperaceae","Dryas.type","Larix","Picea","Salix","Pinus","Poaceae","Brassicaceae","Ericales.undiff.","Vaccinium","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Ledum.Chamaedaphne.calyculata","Cassiope.type","Fabaceae","Quercus","Acer","Amaranthaceae"
975,46,0.0028169014084507,0.129577464788732,0.0112676056338028,0.0112676056338028,0.183098591549296,0.225352112676056,0.0028169014084507,0.0028169014084507,0.349295774647887,0.00563380281690141,0.0450704225352113,0.0225352112676056,0.0028169014084507,0.00563380281690141,0,0,0,0,0,0,0,0,0
985,617,0,0.150943396226415,0,0.0125786163522013,0.179245283018868,0.20125786163522,0,0.00314465408805031,0.393081761006289,0.00314465408805031,0.0408805031446541,0.0125786163522013,0,0.00314465408805031,0,0,0,0,0,0,0,0,0
995,1188,0,0.132930513595166,0.00302114803625378,0.00604229607250755,0.141993957703928,0.123867069486405,0,0,0.528700906344411,0.00604229607250755,0.0392749244712991,0.0151057401812689,0,0,0.00302114803625378,0,0,0,0,0,0,0,0
1005,1758,0,0.12972972972973,0,0,0.164864864864865,0.0648648648648649,0,0,0.610810810810811,0.0027027027027027,0.0108108108108108,0.00540540540540541,0,0.0027027027027027,0.00540540540540541,0.0027027027027027,0,0,0,0,0,0,0
1015,2255,0,0.128930817610063,0,0.00314465408805031,0.138364779874214,0.0628930817610063,0,0,0.628930817610063,0.00628930817610063,0.0251572327044025,0,0,0,0.00628930817610063,0,0,0,0,0,0,0,0
1025,2532,0,0.185303514376997,0.00319488817891374,0,0.140575079872204,0.086261980830671,0,0,0.533546325878594,0.00958466453674121,0.0159744408945687,0.012779552715655,0,0.00638977635782748,0.00638977635782748,0,0,0,0,0,0,0,0
1035,2808,0,0.23433242506812,0,0.00544959128065395,0.166212534059946,0.0544959128065395,0,0,0.517711171662125,0,0.0190735694822888,0,0,0,0,0,0.00272479564032698,0,0,0,0,0,0
1045,3084,0,0.243421052631579,0,0.00328947368421053,0.210526315789474,0.0394736842105263,0,0,0.476973684210526,0.00657894736842105,0.00328947368421053,0.00657894736842105,0,0,0,0,0,0.00657894736842105,0.00328947368421053,0,0,0,0
1055,3361,0,0.231362467866324,0,0.0051413881748072,0.208226221079692,0.077120822622108,0,0,0.452442159383033,0.0051413881748072,0.0154241645244216,0.0025706940874036,0,0,0.0025706940874036,0,0,0,0,0,0,0,0
1065,3692,0.00320512820512821,0.157051282051282,0.00320512820512821,0.00961538461538462,0.147435897435897,0.0897435897435897,0,0,0.528846153846154,0.00320512820512821,0.0352564102564103,0.00320512820512821,0,0,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00641025641025641,0,0.00320512820512821,0,0,0
1075,4188,0,0.260504201680672,0.00210084033613445,0.00840336134453781,0.201680672268908,0.0420168067226891,0,0.00210084033613445,0.460084033613445,0.00210084033613445,0.0126050420168067,0.00630252100840336,0,0,0,0,0,0.00210084033613445,0,0,0,0,0
1085,4684,0.00230414746543779,0.354838709677419,0.00230414746543779,0.00230414746543779,0.26036866359447,0.064516129032258,0,0,0.274193548387097,0.00230414746543779,0.0161290322580645,0.0161290322580645,0,0,0,0,0,0,0,0,0.00230414746543779,0.00230414746543779,0
1095,5179,0,0.474226804123711,0,0.00294550810014728,0.335787923416789,0.0456553755522828,0,0.00294550810014728,0.107511045655376,0.00736377025036819,0.0103092783505155,0.00883652430044183,0,0,0,0.00294550810014728,0,0,0,0,0.00147275405007364,0,0
1105,5675,0,0.504566210045662,0,0.00228310502283105,0.305936073059361,0.0662100456621005,0,0,0.0593607305936073,0.0228310502283105,0.0251141552511416,0.0091324200913242,0,0,0,0,0,0,0,0,0,0,0.0045662100456621
1115,NA,0,0.520634920634921,0,0.00634920634920635,0.174603174603175,0.171428571428571,0.00317460317460317,0,0.0317460317460317,0.0412698412698413,0.019047619047619,0.00952380952380952,0,0,0.0126984126984127,0,0,0,0.00317460317460317,0,0,0,0.00634920634920635
