"depth","best.age","min.age","max.age"
10,867,810,934
20,1777,1665,1914
30,2688,2519,2893
40,3598,3374,3873
50,4509,4228,4852
60,5420,5082,5831
70,6330,5936,6810
80,7241,6791,7790
90,8151,7644,8769
100,NA,NA,NA
