"depth","best.age","min.age","max.age"
170,5,-45,58
175,173,113,230
180,337,233,431
200,938,645,1210
220,1481,1052,1886
240,2006,1486,2514
252,2329,1765,2883
265,2700,2098,3295
279,3134,2498,3766
295,3695,3023,4353
315,4520,3831,5192
325,4997,4318,5670
340,5808,5159,6459
350,6418,5803,7037
360,7092,6522,7660
374,8149,7674,8618
390,9538,9218,9852
400,10513,10299,10715
405,11034,10847,11206
410,11575,11371,11771
420,12700,12412,13002
425,13273,12936,13623
430,13846,13466,14233
440,14970,14536,15394
450,16024,15529,16525
455,16514,15970,17064
460,16980,16387,17579
469,17761,17096,18434
480,18624,17909,19353
490,19331,18606,20070
500,19974,19267,20686
510,20563,19901,21226
520,21109,20509,21709
530,21620,21092,22156
540,22107,21654,22587
550,22579,22190,23041
560,NA,NA,NA
