"depth","best.age","min.age","max.age"
795,-30,-32,-28
807,192,160,223
819,415,351,479
827,564,478,650
839,850,761,937
851,1169,1066,1277
863,1488,1306,1646
873,1751,1605,1923
878,1882,1747,2031
888,2143,2008,2282
898,2404,2244,2568
908,2743,2577,2911
918,3159,3011,3311
928,3575,3426,3730
933,3783,3623,3945
938,3991,3807,4161
945,4353,4128,4538
950,4920,4750,5080
961,6166,6023,6310
963,6393,6248,6541
965,6620,6470,6774
967,6846,6688,7006
969,7073,6905,7244
971,7300,7089,7483
973,NA,NA,NA
975,NA,NA,NA
980,NA,NA,NA
985,NA,NA,NA
