"depth","best.age","min.age","max.age"
5,93,71,117
15,280,213,354
25,466,354,590
50,933,709,1183
75,1399,1062,1774
100,1834,1401,2319
125,1995,1595,2436
150,2155,1783,2556
175,2315,1966,2682
200,2476,2145,2816
210,2540,2216,2873
225,2636,2322,2965
250,2796,2487,3122
260,2860,2548,3187
275,2957,2636,3288
285,3021,2696,3360
300,3117,2785,3473
325,3277,2920,3662
350,3438,3049,3862
360,3502,3100,3944
375,3598,3172,4065
385,3814,3470,4194
400,4215,4014,4424
415,4615,4446,4786
425,4776,4612,4941
435,4937,4774,5104
450,5178,5005,5355
465,5419,5227,5615
475,5580,5371,5792
485,5741,5513,5972
500,5982,5723,6245
515,6223,5929,6521
525,6384,6066,6706
540,6626,6269,6985
550,6786,6404,7171
560,6947,6538,7358
575,7188,6740,7639
585,7349,6872,7825
600,7590,7072,8106
610,7751,7203,8292
625,7993,7402,8573
640,8234,7600,8854
650,8380,7751,9002
660,8484,7945,9038
670,8588,8116,9092
675,8640,8186,9121
685,8744,8302,9201
690,8796,8351,9252
695,8848,8395,9319
700,8900,8430,9398
705,9052,8613,9516
710,9303,8930,9699
715,9555,9195,9918
720,9806,9397,10171
725,10058,9571,10474
730,NA,NA,NA
735,NA,NA,NA
740,NA,NA,NA
