"depth","best.age","min.age","max.age"
10,219,184,251
30,656,553,756
50,1094,922,1262
75,1505,1340,1665
100,1917,1756,2071
125,2329,2171,2480
150,2740,2582,2891
175,3152,2992,3305
200,3563,3402,3722
225,3975,3809,4139
250,4387,4215,4558
275,4798,4618,4977
285,4963,4779,5145
300,5210,5020,5397
325,5622,5421,5817
350,6033,5820,6238
375,6445,6220,6660
400,6856,6617,7082
425,7268,7015,7505
450,7680,7411,7927
475,8091,7808,8352
500,8503,8204,8776
520,8832,8520,9116
540,9161,8836,9456
560,9491,9153,9798
575,9738,9390,10054
590,NA,NA,NA
