"depth","best.age","min.age","max.age"
33,1221,1136,1314
47,1730,1639,1825
70,2566,2462,2672
90,3294,3173,3413
110,4021,3883,4160
130,4748,4590,4908
152,5548,5365,5732
174,6348,6138,6557
186,6714,6498,6929
198,6869,6670,7067
210,7024,6839,7206
225,7217,7049,7386
240,7410,7252,7570
255,7603,7450,7762
270,7797,7645,7963
285,7990,7830,8171
300,8183,8020,8394
314,8364,8188,8597
328,8515,8332,8762
342,8580,8411,8804
356,8645,8485,8850
368,8701,8542,8888
380,8757,8596,8924
390,8803,8646,8963
400,8849,8693,9003
410,8896,8738,9047
420,8942,8782,9093
430,8989,8822,9140
440,9035,8863,9192
450,9082,8901,9245
458,9119,8930,9288
470,9174,8972,9354
482,9230,9013,9422
490,9267,9039,9468
510,9480,9287,9655
530,9700,9534,9855
550,9919,9768,10069
570,10139,9983,10292
590,10358,10183,10525
610,10578,10375,10774
630,10819,10621,11022
650,NA,NA,NA
664,NA,NA,NA
678,NA,NA,NA
692,NA,NA,NA
706,NA,NA,NA
720,NA,NA,NA
734,NA,NA,NA
774,NA,NA,NA
788,NA,NA,NA
802,NA,NA,NA
817,NA,NA,NA
832,NA,NA,NA
847,NA,NA,NA
860,NA,NA,NA
