"depth","best.age","min.age","max.age"
868,1,-1,3
872,92,86,98
876,185,173,197
880,277,259,296
884,369,345,395
888,461,432,494
892,554,518,593
896,646,604,692
898,692,648,742
902,784,734,841
904,831,776,889
908,923,863,989
912,1015,949,1088
916,1107,1035,1186
920,1200,1122,1286
924,1292,1208,1385
928,1384,1294,1484
932,1477,1381,1583
936,1569,1467,1682
940,1661,1553,1781
944,1779,1678,1891
948,1897,1802,2001
952,2015,1927,2112
956,2133,2051,2223
958,2192,2112,2279
960,2251,2173,2334
962,2310,2235,2391
964,2369,2296,2448
966,2428,2357,2506
968,2487,2417,2564
970,2545,2478,2623
972,2604,2537,2681
974,2663,2597,2741
976,2722,2655,2800
978,2781,2715,2862
980,2840,2774,2923
982,2899,2834,2986
984,2958,2893,3048
986,3017,2952,3111
988,3076,3010,3173
990,3135,3067,3240
992,3194,3124,3304
994,3253,3181,3368
996,3312,3238,3431
998,3371,3296,3494
1000,3430,3351,3556
1001,3461,3384,3586
1002,3492,3416,3615
1003,3523,3448,3645
1004,3555,3480,3675
1005,3586,3511,3703
1006,3617,3544,3733
1007,3648,3576,3763
1008,3680,3607,3791
1009,3711,3639,3821
1010,3742,3671,3849
1011,3773,3703,3878
1012,3804,3733,3908
1013,3836,3764,3938
1014,3867,3794,3968
1015,3898,3824,3998
1016,3929,3855,4028
1017,3961,3885,4057
1018,3992,3915,4086
1019,4023,3945,4116
1020,4054,3975,4145
1021,4085,4005,4175
1022,4117,4034,4204
1023,4148,4064,4233
1024,4179,4094,4262
1025,4210,4123,4291
1026,4241,4153,4321
1027,4273,4184,4352
1028,4304,4213,4382
1029,4335,4243,4412
1030,4366,4272,4442
1031,4398,4303,4473
1032,4429,4333,4504
1033,4460,4363,4535
1034,4491,4392,4565
1035,4522,4422,4596
1036,4554,4452,4627
1037,4585,4482,4659
1038,4616,4513,4691
1039,4647,4542,4722
1040,4678,4572,4753
1041,4710,4600,4786
1042,4741,4629,4818
1043,4772,4657,4850
1044,4803,4687,4884
1045,4835,4715,4916
1046,4866,4744,4949
1047,4897,4773,4981
1048,4928,4802,5013
1049,4959,4831,5045
1050,4991,4861,5078
1051,5022,4890,5110
1052,5053,4919,5142
1053,5084,4948,5174
1054,5115,4977,5206
1055,5147,5006,5238
1056,5178,5036,5271
1057,5209,5064,5302
1058,5240,5093,5335
1059,5272,5122,5368
1060,5303,5151,5400
1061,5334,5180,5432
1062,5365,5209,5465
1063,5396,5238,5498
1064,5428,5267,5531
1065,5459,5295,5563
1066,5490,5324,5596
1067,5529,5366,5633
1068,5568,5409,5671
1069,5608,5452,5708
1070,5647,5493,5745
1071,5686,5535,5782
1072,5725,5577,5820
1073,5764,5619,5857
1074,5803,5662,5895
1075,5843,5703,5932
1076,5882,5745,5970
1077,5921,5787,6008
1078,5960,5829,6046
1079,5999,5871,6084
1080,6038,5913,6122
1081,6078,5955,6160
1082,6117,5997,6198
1083,6156,6039,6235
1084,6195,6082,6274
1085,6234,6124,6311
1086,6273,6167,6348
1087,6313,6210,6386
1089,6391,6296,6460
1090,6430,6338,6499
1091,6469,6379,6537
1092,6509,6420,6576
1093,6548,6462,6615
1094,6587,6503,6653
1095,6626,6545,6692
1096,6665,6585,6730
1097,6704,6627,6769
1098,6744,6668,6808
1099,6783,6709,6847
1100,6822,6749,6885
1101,6861,6791,6925
1102,6900,6831,6963
1103,6939,6871,7002
1104,6979,6911,7041
1105,7018,6950,7079
1106,7057,6989,7118
1107,7096,7028,7157
1108,7135,7067,7196
1109,7174,7105,7235
1110,7214,7143,7274
1111,7253,7181,7313
1112,7292,7219,7352
1113,7331,7256,7391
1114,7370,7293,7430
1115,7409,7331,7470
1116,7449,7368,7510
1117,7488,7406,7550
1118,7527,7443,7590
1119,7568,7485,7629
1120,7609,7529,7671
1121,7650,7573,7712
1122,7691,7616,7754
1123,7731,7658,7795
1124,7772,7699,7837
1125,7813,7740,7879
1126,7854,7781,7922
1127,7895,7821,7964
1128,7936,7861,8007
1129,7977,7901,8050
1130,8018,7941,8094
1131,8059,7981,8137
1132,8099,8020,8181
1133,8140,8059,8224
1134,8181,8097,8267
1135,8222,8135,8311
1136,8263,8173,8355
1137,8304,8212,8400
1138,8345,8249,8443
1139,8386,8286,8487
1140,8427,8324,8532
1142,8508,8399,8621
1144,8590,8472,8709
1146,8672,8545,8798
1148,8754,8619,8889
1150,8835,8691,8977
1152,8917,8764,9067
1154,8999,8837,9158
1156,9081,8908,9247
1158,9163,8980,9338
1160,9244,9053,9428
1164,9402,9223,9577
1168,9560,9391,9733
1172,9718,9551,9891
1176,9875,9704,10051
1180,10033,9852,10212
1184,10191,9999,10377
1188,10349,10146,10545
1192,10506,10291,10715
1196,10664,10434,10886
1200,10822,10575,11058
1204,10980,10715,11233
1212,11295,10991,11586
1220,11611,11263,11943
1228,NA,NA,NA
1236,NA,NA,NA
1252,NA,NA,NA
1260,NA,NA,NA
1276,NA,NA,NA
1284,NA,NA,NA
1292,NA,NA,NA
