"depth","best.age","min.age","max.age"
22,144,132,157
40,295,279,309
50,379,361,395
70,546,524,567
110,881,848,911
130,1048,1010,1083
150,1216,1172,1256
170,1383,1335,1429
190,1550,1497,1602
210,1718,1659,1774
230,1885,1820,1946
250,2053,1982,2119
270,2220,2143,2291
290,2387,2306,2464
310,2555,2468,2637
330,2722,2630,2810
350,2890,2791,2982
370,3057,2953,3155
390,3224,3114,3327
410,3392,3277,3500
430,3559,3438,3672
450,3727,3600,3845
470,3894,3762,4018
490,4061,3924,4191
510,4229,4086,4364
530,4396,4248,4537
550,4564,4409,4709
570,4731,4570,4881
590,4898,4732,5054
602,4999,4830,5158
610,5066,4894,5227
620,5150,4975,5313
625,5191,5015,5356
630,5233,5057,5400
640,5317,5137,5486
650,5401,5219,5573
660,5484,5299,5659
670,5568,5380,5745
672,5585,5396,5762
719,5978,5776,6168
727,6045,5842,6238
773,6430,6213,6635
793,6598,6375,6808
804,6690,6463,6902
813,6765,6536,6979
814,6773,6544,6988
823,6849,6617,7066
830,6907,6674,7127
837,6966,6730,7187
844,7024,6787,7247
850,7075,6836,7300
859,7150,6909,7378
864,7192,6949,7420
871,7250,7005,7480
879,7317,7070,7550
886,7376,7128,7611
892,7426,7175,7662
897,7468,7217,7706
904,7527,7273,7766
912,7594,7337,7835
918,7644,7385,7886
924,7694,7435,7939
