"depth","best.age","min.age","max.age"
10,51,-326,500
20,292,-55,843
30,595,234,1136
135,6044,5317,6504
145,6403,5714,6809
155,6700,6045,7086
165,6948,6357,7329
175,7157,6650,7540
185,7341,6920,7713
195,7512,7171,7860
215,7859,7626,8113
235,8242,7994,8488
240,8342,8082,8590
250,8544,8259,8794
260,8749,8450,9014
315,9809,9468,10114
325,9976,9636,10284
335,10134,9800,10444
345,10284,9953,10590
390,10842,10542,11135
400,10941,10647,11232
410,11031,10735,11317
420,11111,10810,11391
430,11182,10880,11465
440,11245,10939,11532
450,11301,10991,11596
460,11350,11037,11656
470,11393,11077,11707
480,11431,11112,11752
490,11464,11149,11794
500,11493,11182,11826
510,11519,11219,11851
520,11548,11262,11877
530,11586,11309,11908
550,11689,11416,11992
565,11788,11506,12070
570,11824,11537,12100
590,11987,11691,12256
600,12076,11771,12346
610,12171,11858,12454
630,12376,12050,12701
640,12490,12156,12837
650,12612,12268,12978
660,12744,12393,13132
670,12886,12530,13300
690,13208,12814,13669
700,13389,12965,13873
710,13585,13129,14096
730,14017,13496,14580
740,14248,13690,14827
750,14486,13890,15077
760,14729,14097,15327
770,14975,14315,15581
780,15221,14543,15834
790,15467,14777,16083
800,15709,15013,16328
810,15947,15254,16571
820,16183,15493,16810
830,16416,15732,17047
840,16647,15965,17278
850,16876,16192,17508
860,17103,16412,17738
870,17328,16624,17968
880,17552,16830,18201
890,17776,17030,18438
900,17999,17224,18679
920,NA,NA,NA
930,NA,NA,NA
960,NA,NA,NA
970,NA,NA,NA
990,NA,NA,NA
1000,NA,NA,NA
1010,NA,NA,NA
1020,NA,NA,NA
