"depth","best.age","min.age","max.age"
0,0,-38,38
11,164,75,253
31,1373,1288,1456
41,1977,1882,2068
51,2581,2471,2686
58,3004,2880,3122
65,3427,3289,3562
79,4274,4102,4453
86,4697,4508,4894
93,4927,4745,5116
104,5238,5071,5401
127,5889,5748,6024
139,6229,6096,6359
147,6455,6327,6587
155,6681,6556,6816
163,6908,6782,7044
171,7134,7007,7275
179,7361,7231,7508
187,7587,7453,7742
195,7813,7672,7978
201,7983,7836,8156
207,8153,7998,8335
213,8435,8293,8601
220,8765,8619,8921
228,9142,8979,9305
236,9518,9328,9705
243,9848,9626,10065
250,10177,9918,10430
256,10460,10165,10746
262,10741,10530,10947
266,10929,10671,11200
271,11072,10836,11318
276,11215,10995,11440
281,11359,11150,11570
296,11789,11577,11990
299,11875,11656,12077
301,11932,11708,12136
307,12104,11859,12319
