"depth","best.age","min.age","max.age"
0,1,-53,54
20,120,72,169
50,592,530,655
70,946,870,1023
90,1300,1204,1396
100,1477,1370,1584
120,1832,1698,1961
150,2363,2192,2533
170,2717,2522,2916
180,2894,2686,3107
200,3248,3010,3493
220,3602,3334,3877
240,3956,3659,4260
260,4310,3985,4643
270,4487,4150,4835
280,4664,4313,5027
300,5018,4640,5410
320,5248,4904,5607
340,5460,5159,5778
350,5566,5277,5864
370,5778,5514,6042
380,5884,5631,6139
400,6096,5855,6336
420,6308,6067,6540
430,6414,6171,6645
450,6626,6373,6864
470,6838,6566,7090
480,6944,6660,7205
500,7156,6841,7441
520,7590,7317,7847
530,7823,7562,8073
550,8289,8020,8557
570,8754,8438,9078
600,9453,9006,9872
620,9734,9357,10138
630,9862,9464,10261
640,9990,9542,10434
650,10118,9605,10641
670,10373,9706,11091
