"depth","best.age","min.age","max.age"
451,-32,-47,-17
455,-16,-35,3
459,0,-28,27
463,16,-22,53
464.5,22,-20,63
467,32,-17,80
469.5,42,-14,97
472,52,-11,114
474.5,62,-8,131
477,72,-5,148
479.5,82,-1,166
482,93,1,183
484.5,107,10,201
487,138,45,230
489.5,169,78,258
492,200,111,287
494.5,231,144,317
497,262,176,348
499.5,293,207,379
502,324,237,410
504.5,355,267,443
507,386,296,476
509.5,417,325,511
512,448,353,546
514.5,479,380,581
517,510,406,616
519.5,541,431,650
522,572,457,686
524.5,603,482,722
532,696,561,834
537,758,613,910
550,919,744,1110
553,956,774,1156
558,1061,882,1258
563,1166,989,1360
568,1271,1096,1461
573,1376,1203,1563
578,1482,1311,1666
588,1692,1525,1869
590.5,1744,1578,1920
593,1797,1632,1971
598,1902,1738,2072
603,2007,1846,2175
608,2112,1953,2277
613,2217,2059,2379
618,2322,2166,2481
623,2427,2273,2583
628,2533,2379,2685
641,2806,2657,2952
653,3058,2914,3199
673,3478,3341,3613
693,3899,3768,4030
713,4319,4192,4448
723,4529,4405,4658
733,4740,4616,4868
753,5160,5039,5292
773,5580,5460,5718
793,6001,5882,6146
813,6421,6299,6573
833,6842,6715,7001
853,7262,7129,7430
873,7682,7542,7862
893,8103,7953,8295
913,NA,NA,NA
