"depth","best.age","min.age","max.age"
1,51,16,92
5,208,168,252
10,404,355,452
15,599,541,652
19.5,773,707,832
30,1171,1087,1242
40,1536,1436,1618
50,1882,1771,1976
60,2206,2083,2307
70,2501,2373,2608
80,2764,2635,2875
90,2991,2863,3102
110,3341,3222,3452
120,3473,3359,3583
140,3672,3569,3779
150,3748,3642,3854
160,3815,3700,3922
180,3926,3803,4055
190,3976,3844,4112
210,4071,3916,4227
220,4119,3958,4288
240,4223,4056,4418
250,4281,4118,4493
270,4417,4268,4665
280,4498,4353,4755
290,4589,4444,4845
310,4799,4653,5035
320,4913,4757,5137
330,5031,4860,5237
340,5149,4969,5341
350,5266,5074,5440
370,5485,5285,5653
390,5669,5451,5856
410,5821,5589,6015
420,5893,5649,6090
440,6054,5807,6263
460,6261,6028,6476
480,6548,6351,6765
510,7202,7055,7387
520,7495,7351,7670
530,7831,7667,8008
540,8201,8010,8381
550,8590,8369,8775
560,8986,8738,9174
570,9374,9114,9563
580,9740,9482,9928
590,10072,9828,10255
610,10621,10431,10776
630,11034,10884,11169
640,11196,11036,11350
650,11336,11143,11512
670,11586,11348,11808
690,11816,11571,12047
710,12031,11810,12249
730,12233,12041,12427
750,12426,12258,12594
760,12521,12365,12680
770,12614,12469,12769
790,12803,12661,12954
810,13005,12851,13168
830,13249,13081,13433
850,13559,13365,13760
870,13961,13741,14176
890,14454,14198,14706
910,15008,14657,15308
920,15301,14896,15638
940,15910,15352,16310
949.5,16204,15560,16640
970,NA,NA,NA
990,NA,NA,NA
