"depth","best.age","min.age","max.age"
615,5820,5703,5919
685,6800,6664,6910
695,6940,6801,7052
705,7080,6939,7195
715,7220,7076,7337
725,7360,7213,7479
735,7485,7341,7602
750,7608,7485,7715
770,7772,7661,7883
790,7935,7821,8077
810,8099,7955,8281
825,8499,8370,8663
835,8802,8674,8957
840,8954,8822,9108
845,9106,8972,9265
850,9258,9119,9425
855,9410,9266,9587
860,9561,9409,9750
865,9713,9549,9913
870,9865,9570,10077
875,10017,9692,10240
880,10169,9818,10406
884,10290,9920,10541
887,NA,NA,NA
890,NA,NA,NA
894,NA,NA,NA
898,NA,NA,NA
906,NA,NA,NA
